UniProt ID,DrugBank ID,Fold,Type
Q8TF76,DB13985,1,Negative
P09237,DB06144,1,Negative
P09237,DB00470,1,Negative
P15291,DB01173,1,Negative
P15291,DB01933,1,Negative
Q16773,DB00502,1,Negative
Q16773,DB02991,1,Negative
P51172,DB01074,1,Negative
P51172,DB07067,1,Negative
Q9UDR5,DB09205,1,Negative
Q9UDR5,DB00736,1,Negative
P25788,DB07278,1,Negative
P25788,DB07549,1,Negative
P30556,DB08393,1,Negative
P30556,DB02458,1,Negative
P01042,DB00593,1,Negative
P01042,DB01215,1,Negative
O75762,DB00338,1,Negative
O75762,DB00818,1,Negative
P07919,DB01088,1,Negative
P07919,DB03879,1,Negative
P51800,DB00116,1,Negative
P51800,DB11363,1,Negative
O15530,DB01244,1,Negative
O15530,DB00287,1,Negative
Q92945,DB06201,1,Negative
Q92945,DB02888,1,Negative
P25103,DB07341,1,Negative
P25103,DB01812,1,Negative
Q86UW7,DB06684,1,Negative
Q86UW7,DB00393,1,Negative
P00966,DB07522,1,Negative
P00966,DB00371,1,Negative
P36542,DB00398,1,Negative
P36542,DB00132,1,Negative
Q9UGI9,DB00333,1,Negative
Q9UGI9,DB12163,1,Negative
P07358,DB02047,1,Negative
P07358,DB02367,1,Negative
P36888,DB03760,1,Negative
P36888,DB00292,1,Negative
P15924,DB03010,1,Negative
P15924,DB07718,1,Negative
P22459,DB06314,1,Negative
P22459,DB09236,1,Negative
P07686,DB07374,1,Negative
P07686,DB04829,1,Negative
Q13002,DB00795,1,Negative
Q13002,DB05590,1,Negative
P02786,DB07416,1,Negative
P02786,DB03052,1,Negative
P00813,DB12307,1,Negative
P00813,DB04348,1,Negative
P03950,DB08353,1,Negative
P03950,DB11995,1,Negative
P43155,DB03589,1,Negative
P43155,DB01678,1,Negative
Q05586,DB02072,1,Negative
Q05586,DB00714,1,Negative
P04054,DB03279,1,Negative
P04054,DB06732,1,Negative
Q9UJM8,DB07003,1,Negative
Q9UJM8,DB00936,1,Negative
P41594,DB12010,1,Negative
P41594,DB08838,1,Negative
P41180,DB00231,1,Negative
P41180,DB05424,1,Negative
P49448,DB04579,1,Negative
P49448,DB07780,1,Negative
P14061,DB04821,1,Negative
P14061,DB03206,1,Negative
P11142,DB01110,1,Negative
P11142,DB03136,1,Negative
Q96NX5,DB11823,1,Negative
Q96NX5,DB00131,1,Negative
Q16836,DB05003,1,Negative
Q16836,DB04126,1,Negative
P16066,DB11201,1,Negative
P16066,DB08342,1,Negative
Q9H252,DB00598,1,Negative
Q9H252,DB07488,1,Negative
P34896,DB14487,1,Negative
P34896,DB01353,1,Negative
P48736,DB08231,1,Negative
P48736,DB08179,1,Negative
P06241,DB00372,1,Negative
P06241,DB00312,1,Negative
P31350,DB07088,1,Negative
P31350,DB01992,1,Negative
P01112,DB02827,1,Negative
P01112,DB00580,1,Negative
P16455,DB03721,1,Negative
P16455,DB05155,1,Negative
P28074,DB01028,1,Negative
P28074,DB00541,1,Negative
Q9Y2D0,DB07574,1,Negative
Q9Y2D0,DB06977,1,Negative
P11387,DB03535,1,Negative
P11387,DB08807,1,Negative
Q9GZT9,DB06882,1,Negative
Q9GZT9,DB02901,1,Negative
P01023,DB02358,1,Negative
P01023,DB08867,1,Negative
Q6UWM7,DB03880,1,Negative
Q6UWM7,DB00191,1,Negative
Q96RI1,DB00346,1,Negative
Q96RI1,DB01620,1,Negative
P09619,DB02624,1,Negative
P09619,DB03696,1,Negative
P68133,DB04044,1,Negative
P68133,DB06989,1,Negative
Q9H244,DB04043,1,Negative
Q9H244,DB07677,1,Negative
P04181,DB06706,1,Negative
P04181,DB04013,1,Negative
Q9BY41,DB00944,1,Negative
Q9BY41,DB05075,1,Negative
P04629,DB07618,1,Negative
P04629,DB00182,1,Negative
P00750,DB05416,1,Negative
P00750,DB14518,1,Negative
Q7Z2Z2,DB01956,1,Negative
Q7Z2Z2,DB07956,1,Negative
P07949,DB01149,1,Negative
P07949,DB07877,1,Negative
P31639,DB02661,1,Negative
P31639,DB01297,1,Negative
P07451,DB00288,1,Negative
P07451,DB02915,1,Negative
P16435,DB02840,1,Negative
P16435,DB00865,1,Negative
P08253,DB00716,1,Negative
P08253,DB00490,1,Negative
Q9H4B7,DB14006,1,Negative
Q9H4B7,DB05266,1,Negative
P78330,DB02067,1,Negative
P78330,DB07082,1,Negative
P36897,DB00898,1,Negative
P36897,DB01750,1,Negative
Q7Z406,DB07807,1,Negative
Q7Z406,DB05045,1,Negative
Q9NPD5,DB09119,1,Negative
Q9NPD5,DB00462,1,Negative
Q99527,DB03981,1,Negative
Q99527,DB04825,1,Negative
P29622,DB11577,1,Negative
P29622,DB01559,1,Negative
Q06432,DB00163,1,Negative
Q06432,DB07684,1,Negative
Q12882,DB02353,1,Negative
Q12882,DB07060,1,Negative
P01859,DB06210,1,Negative
P01859,DB07742,1,Negative
P05156,DB04920,1,Negative
P05156,DB00121,1,Negative
Q92736,DB06750,1,Negative
Q92736,DB06883,1,Negative
Q15878,DB01324,1,Negative
Q15878,DB08908,1,Negative
P54687,DB14067,1,Negative
P35346,DB07637,1,Negative
Q9NPA1,DB01717,1,Negative
P15153,DB03247,1,Negative
P01106,DB14501,1,Negative
O14594,DB11619,1,Negative
P35219,DB08224,1,Negative
Q02127,DB01964,1,Negative
Q9BUB5,DB07520,1,Negative
P0C264,DB00899,1,Negative
Q15418,DB09242,1,Negative
O15217,DB04600,1,Negative
Q9UKV0,DB01273,1,Negative
P20807,DB00847,1,Negative
P14625,DB00216,1,Negative
Q9HCP0,DB02673,1,Negative
Q15078,DB00475,1,Negative
P12532,DB12695,1,Negative
Q9Y234,DB07255,1,Negative
Q96I15,DB03906,1,Negative
O60911,DB07256,1,Negative
Q8IZS8,DB07092,1,Negative
P35527,DB00243,1,Negative
P04731,DB07233,1,Negative
P05230,DB06248,1,Negative
P06213,DB09068,1,Negative
Q96P88,DB04614,1,Negative
P24311,DB04336,1,Negative
Q9H2S1,DB00503,1,Negative
P48039,DB12500,1,Negative
Q9UGI5,DB00382,1,Negative
Q9H093,DB07095,1,Negative
P16109,DB00622,1,Negative
Q9NR19,DB08064,1,Negative
Q96A70,DB07209,1,Negative
P07332,DB02436,1,Negative
P23434,DB04879,1,Negative
P23381,DB07470,1,Negative
Q9ULX7,DB04235,1,Negative
O95363,DB04101,1,Negative
O60603,DB03685,1,Negative
O43920,DB01745,1,Negative
Q4U2R8,DB03338,1,Negative
Q9UBT6,DB04836,1,Negative
Q16678,DB00411,1,Negative
P11166,DB09166,1,Negative
Q01118,DB01062,1,Negative
O94788,DB09167,1,Negative
P19113,DB02757,1,Negative
Q00987,DB07562,1,Negative
P31323,DB01520,1,Negative
P03897,DB11948,1,Negative
Q9Y2Z4,DB09481,1,Negative
P35030,DB07497,1,Negative
P07237,DB07731,1,Negative
O95168,DB06589,1,Negative
Q10588,DB03727,1,Negative
P19021,DB01183,1,Negative
Q7RTX0,DB00800,1,Negative
O14939,DB04407,1,Negative
P36021,DB09078,1,Negative
P04732,DB07982,1,Negative
O15511,DB08232,1,Negative
Q08170,DB03968,1,Negative
P06396,DB07353,1,Negative
P35247,DB02602,1,Negative
Q12851,DB13876,1,Negative
O14717,DB06900,1,Negative
P14780,DB00751,1,Negative
P11586,DB04368,1,Negative
P51692,DB11219,1,Negative
Q8N543,DB07037,1,Negative
P45973,DB02894,1,Negative
Q6PKH6,DB12267,1,Negative
P17900,DB00253,1,Negative
O95180,DB06995,1,Negative
P32322,DB12965,1,Negative
P06744,DB01922,1,Negative
Q06481,DB05928,1,Negative
O60669,DB07848,1,Negative
Q14032,DB14723,1,Negative
Q8TCC7,DB00343,1,Negative
P01133,DB13967,1,Negative
Q5T1J1,DB07778,1,Negative
P50416,DB08802,1,Negative
Q9Y6E0,DB09079,1,Negative
P24347,DB09129,1,Negative
P43403,DB00952,1,Negative
P22888,DB11323,1,Negative
Q02643,DB07208,1,Negative
Q59FK2,DB00153,1,Negative
P21817,DB08675,1,Negative
P31749,DB04112,1,Negative
P49773,DB01102,1,Negative
P32745,DB02656,1,Negative
P27797,DB08195,1,Negative
P32119,DB00451,1,Negative
P46926,DB13951,1,Negative
P26447,DB11901,1,Negative
Q92696,DB01107,1,Negative
P78540,DB15495,1,Negative
P46782,DB01219,1,Negative
P02743,DB00514,1,Negative
Q8TD30,DB01622,1,Negative
O75880,DB02052,1,Negative
Q15118,DB00357,1,Negative
P08238,DB02838,1,Negative
Q16832,DB00315,1,Negative
Q5NUL3,DB07045,1,Negative
P04637,DB07124,1,Negative
Q969S8,DB07346,1,Negative
Q03405,DB01946,1,Negative
P62917,DB04365,1,Negative
P62913,DB05532,1,Negative
P05166,DB02506,1,Negative
P63151,DB06016,1,Negative
Q96BI3,DB01997,1,Negative
Q15120,DB00903,1,Negative
O60218,DB00842,1,Negative
Q9NY72,DB07489,1,Negative
P54756,DB00134,1,Negative
Q9HD40,DB03886,1,Negative
P27169,DB07530,1,Negative
Q9HCC0,DB03598,1,Negative
P51857,DB09462,1,Negative
P42898,DB04397,1,Negative
P28065,DB02679,1,Negative
O14649,DB08142,1,Negative
P19404,DB00915,1,Negative
P08514,DB00909,1,Negative
P47775,DB08869,1,Negative
P19801,DB01092,1,Negative
P13726,DB00162,1,Negative
P08559,DB03824,1,Negative
P16118,DB04894,1,Negative
O00519,DB11584,1,Negative
P46940,DB04552,1,Negative
P49821,DB01169,1,Negative
Q16878,DB01151,1,Negative
P25705,DB06923,1,Negative
Q9UBS5,DB06957,1,Negative
P55786,DB04419,1,Negative
Q99418,DB01189,1,Negative
P31942,DB14490,1,Negative
P68104,DB08771,1,Negative
P35914,DB02323,1,Negative
O43519,DB08125,1,Negative
P19827,DB03509,1,Negative
P31153,DB02345,1,Negative
P15151,DB11755,1,Negative
P08686,DB00148,1,Negative
Q9BYC2,DB08048,1,Negative
Q9UGI6,DB00674,1,Negative
Q8WX39,DB00204,1,Negative
Q16790,DB07315,1,Negative
P17787,DB01395,1,Negative
Q6NUS8,DB08197,1,Negative
P45984,DB06249,1,Negative
P43116,DB11921,1,Negative
P35408,DB02508,1,Negative
O43708,DB00246,1,Negative
Q9UHI5,DB08159,1,Negative
Q05315,DB00741,1,Negative
Q15075,DB01234,1,Negative
P14735,DB00534,1,Negative
P01834,DB00656,1,Negative
Q16288,DB03963,1,Negative
P47985,DB00145,1,Negative
Q04206,DB01162,1,Negative
P49146,DB13174,1,Negative
O43181,DB08789,1,Negative
P17174,DB02448,1,Negative
Q9UKQ2,DB02463,1,Negative
P98170,DB02161,1,Negative
P13051,DB07120,1,Negative
Q8WXA8,DB04910,1,Negative
P42330,DB04395,1,Negative
Q6P3R8,DB02933,1,Negative
P09493,DB01836,1,Negative
P09525,DB00404,1,Negative
P43119,DB00496,1,Negative
P07711,DB06741,1,Negative
Q13557,DB08478,1,Negative
P54750,DB07143,1,Negative
P06280,DB07267,1,Negative
Q86YV6,DB00159,1,Negative
P01008,DB07031,1,Negative
P80303,DB00696,1,Negative
Q16772,DB00321,1,Negative
Q07820,DB00747,1,Negative
Q9P289,DB02953,1,Negative
P17980,DB00594,1,Negative
Q92781,DB08593,1,Negative
O60658,DB09237,1,Negative
P12268,DB13908,1,Negative
O15111,DB00228,1,Negative
P22102,DB00599,1,Negative
P20472,DB08239,1,Negative
P61024,DB05381,1,Negative
P04062,DB04975,1,Negative
Q16651,DB09345,1,Negative
Q9UDW1,DB03861,1,Negative
P07202,DB00262,1,Negative
Q9BXA5,DB00540,1,Negative
P42336,DB00412,1,Negative
O95718,DB02393,1,Negative
P21964,DB03490,1,Negative
Q9HC29,DB07538,1,Negative
P25021,DB06698,1,Negative
P11802,DB04948,1,Negative
P10589,DB00143,1,Negative
Q9P2J5,DB05990,1,Negative
Q9UGM1,DB04432,1,Negative
Q00653,DB07847,1,Negative
Q00535,DB02633,1,Negative
Q14376,DB07077,1,Negative
Q9NPA2,DB06616,1,Negative
P31943,DB08624,1,Negative
Q13873,DB11136,1,Negative
P61978,DB00493,1,Negative
P59998,DB01185,1,Negative
Q13882,DB00851,1,Negative
P51161,DB07076,1,Negative
O60706,DB02126,1,Negative
P14618,DB03046,1,Negative
P17516,DB08055,1,Negative
P48147,DB00273,1,Negative
P36959,DB03088,1,Negative
P25713,DB07360,1,Negative
P13674,DB00690,1,Negative
P06730,DB01483,1,Negative
P30926,DB01409,1,Negative
Q9UNA0,DB00984,1,Negative
P27361,DB08801,1,Negative
P13716,DB14641,1,Negative
P17405,DB00733,1,Negative
P02787,DB07175,1,Negative
O94804,DB01621,1,Negative
P55072,DB08828,1,Negative
P19235,DB00384,1,Negative
P16152,DB04760,1,Negative
P21281,DB07181,1,Negative
P10915,DB04237,1,Negative
P11226,DB07931,1,Negative
P17735,DB07793,1,Negative
P31025,DB06156,1,Negative
P13196,DB01705,1,Negative
Q9NWZ3,DB02527,1,Negative
P24557,DB07644,1,Negative
Q9NPH2,DB02429,1,Negative
O75636,DB01127,1,Negative
Q9NPB1,DB06246,1,Negative
P19823,DB02987,1,Negative
P60568,DB08001,1,Negative
Q14624,DB02077,1,Negative
P21589,DB04733,1,Negative
P31415,DB01070,1,Negative
P55017,DB11817,1,Negative
Q9HA77,DB07934,1,Negative
P02533,DB08922,1,Negative
P51149,DB00647,1,Negative
P09417,DB04209,1,Negative
O43283,DB07521,1,Negative
P00480,DB09304,1,Negative
Q5TDP6,DB01580,1,Negative
Q9NYR8,DB09097,1,Negative
P08254,DB01235,1,Negative
Q9Y2I1,DB02277,1,Negative
P35243,DB00561,1,Negative
Q5T6L4,DB07070,1,Negative
P48051,DB08860,1,Negative
Q9UEW3,DB07329,1,Negative
P30874,DB07645,1,Negative
P35754,DB06281,1,Negative
Q96MA6,DB06855,1,Negative
P80075,DB01624,1,Negative
Q9H3N8,DB06403,1,Negative
Q06187,DB03127,1,Negative
P19835,DB02341,1,Negative
P37840,DB07286,1,Negative
O14792,DB03744,1,Negative
P30837,DB11638,1,Negative
P55157,DB03297,1,Negative
Q9Y691,DB06307,1,Negative
Q9NYX4,DB07484,1,Negative
P42766,DB09203,1,Negative
P32320,DB00731,1,Negative
P08865,DB01036,1,Negative
P00973,DB01090,1,Negative
Q9ULY5,DB00619,1,Negative
Q9Y3R4,DB07063,1,Negative
O15145,DB00508,1,Negative
P29372,DB06892,1,Negative
Q9BXJ7,DB07676,1,Negative
P10636,DB07403,1,Negative
Q9H6Z9,DB07664,1,Negative
P06310,DB00712,1,Negative
Q86WA6,DB02538,1,Negative
P62330,DB09332,1,Negative
Q96C86,DB00933,1,Negative
P08069,DB00396,1,Negative
Q9UQM7,DB09225,1,Negative
P03915,DB08218,1,Negative
Q6P093,DB01009,1,Negative
Q99470,DB06980,1,Negative
P13929,DB03496,1,Negative
Q9NPC1,DB04253,1,Negative
O95178,DB05642,1,Negative
P23560,DB07193,1,Negative
P22695,DB00215,1,Negative
P62937,DB11781,1,Negative
P07288,DB01399,1,Negative
Q96SL4,DB11079,1,Negative
P47944,DB00383,1,Negative
P23743,DB07546,1,Negative
P40763,DB08412,1,Negative
Q16566,DB04339,1,Negative
P52209,DB01059,1,Negative
P13645,DB08533,1,Negative
P14210,DB01488,1,Negative
P07360,DB03106,1,Negative
O14791,DB11757,1,Negative
Q13370,DB06229,1,Negative
P48448,DB08893,1,Negative
P00387,DB00925,1,Negative
P09488,DB00465,1,Negative
O75874,DB06454,1,Negative
Q9HBH1,DB04759,1,Negative
P00403,DB01960,1,Negative
P08183,DB11132,1,Negative
P16050,DB00277,1,Negative
P04350,DB00584,1,Negative
Q12791,DB00866,1,Negative
P17540,DB06777,1,Negative
Q9UNX3,DB00876,1,Negative
P62136,DB11148,1,Negative
Q15125,DB12478,1,Negative
Q9ULB1,DB01433,1,Negative
P51511,DB03754,1,Negative
P02671,DB06082,1,Negative
P55055,DB00279,1,Negative
Q01668,DB06908,1,Negative
P11926,DB00459,1,Negative
P50391,DB08588,1,Negative
P50225,DB07701,1,Negative
P14679,DB07968,1,Negative
Q96CD2,DB14059,1,Negative
P0CG22,DB11447,1,Negative
P45877,DB01686,1,Negative
P05451,DB12733,1,Negative
P01619,DB03900,1,Negative
P02794,DB00197,1,Negative
Q9BZZ2,DB01138,1,Negative
Q96RJ0,DB14539,1,Negative
P24752,DB06263,1,Negative
Q8IVL6,DB08186,1,Negative
Q15746,DB00125,1,Negative
P17600,DB07933,1,Negative
O95881,DB01656,1,Negative
Q14457,DB02185,1,Negative
P01009,DB11674,1,Negative
Q6TGC4,DB08889,1,Negative
P17538,DB06733,1,Negative
Q86SZ2,DB00710,1,Negative
P25311,DB01351,1,Negative
Q9H4M7,DB01135,1,Negative
P63261,DB07394,1,Negative
P35232,DB02762,1,Negative
O95299,DB11830,1,Negative
Q03721,DB14491,1,Negative
P02585,DB00554,1,Negative
P0DM35,DB07347,1,Negative
Q00532,DB04793,1,Negative
P31939,DB01645,1,Negative
P35520,DB01962,1,Negative
P14410,DB00429,1,Negative
Q6DT37,DB04200,1,Negative
P12235,DB06274,1,Negative
Q9Y698,DB02887,1,Negative
Q9UKL6,DB08033,1,Negative
Q96RQ9,DB04896,1,Negative
Q99707,DB00783,1,Negative
Q969S2,DB08426,1,Negative
P15086,DB11581,1,Negative
P24310,DB14533,1,Negative
P23921,DB00481,1,Negative
P0DP25,DB01373,1,Negative
O15496,DB09231,1,Negative
P46459,DB01191,1,Negative
P62807,DB07638,1,Negative
Q8TF61,DB02049,1,Negative
P49137,DB03591,1,Negative
O43169,DB00809,1,Negative
Q15637,DB07007,1,Negative
P28066,DB04844,1,Negative
P06576,DB11560,1,Negative
O00244,DB04751,1,Negative
P05108,DB03065,1,Negative
P43115,DB00245,1,Negative
P47895,DB00186,1,Negative
P50750,DB08549,1,Negative
Q9Y285,DB03959,1,Negative
P31937,DB01119,1,Negative
Q8NER1,DB08355,1,Negative
P16233,DB04820,1,Negative
Q9UE69,DB00834,1,Negative
P37088,DB04774,1,Negative
Q14654,DB07415,1,Negative
O94768,DB00373,1,Negative
Q9BZW2,DB02772,1,Negative
P02747,DB08443,1,Negative
Q8N142,DB08374,1,Negative
P62714,DB08618,1,Negative
P01011,DB01229,1,Negative
P01189,DB08219,1,Negative
P35908,DB05013,1,Negative
P0CG04,DB01944,1,Negative
P11413,DB01100,1,Negative
Q9UQQ2,DB00998,1,Negative
P35558,DB03726,1,Negative
P01709,DB02010,1,Negative
Q13131,DB05422,1,Negative
O94760,DB07263,1,Negative
P41743,DB11986,1,Negative
P05771,DB00572,1,Negative
P07327,DB04410,1,Negative
Q9NYK1,DB14481,1,Negative
F7VJQ1,DB00420,1,Negative
Q9H1R3,DB00844,1,Negative
P18847,DB02405,1,Negative
P31391,DB00128,1,Negative
P05090,DB08165,1,Negative
P68363,DB04754,1,Negative
Q9UBX1,DB00189,1,Negative
P04155,DB08536,1,Negative
P42685,DB01193,1,Negative
P02766,DB03516,1,Negative
P02746,DB07231,1,Negative
P61278,DB08515,1,Negative
P24462,DB11653,1,Negative
P10632,DB04716,1,Negative
P02763,DB01472,1,Negative
Q9Y478,DB00726,1,Negative
P08246,DB05959,1,Negative
P23677,DB02054,1,Negative
Q969P6,DB14061,1,Negative
O95573,DB03376,1,Negative
P00167,DB08121,1,Negative
Q93083,DB08025,1,Negative
Q9BQE3,DB00289,1,Negative
P07741,DB00860,1,Negative
P30518,DB00242,1,Negative
Q9UPY5,DB02473,1,Negative
O60488,DB08350,1,Negative
Q15375,DB02166,1,Negative
P48449,DB08402,1,Negative
P49761,DB06292,1,Negative
P22314,DB06981,1,Negative
P51812,DB12334,1,Negative
Q9Y6F1,DB01054,1,Negative
Q9NXG6,DB03756,1,Negative
P13501,DB01039,1,Negative
P05177,DB00897,1,Negative
Q2TU84,DB00302,1,Negative
P46976,DB07431,1,Negative
P10635,DB04374,1,Negative
P22460,DB04841,1,Negative
Q9BYV1,DB07226,1,Negative
P03956,DB05423,1,Negative
P54577,DB07557,1,Negative
Q02252,DB00117,1,Negative
Q13938,DB13165,1,Negative
O43677,DB04842,1,Negative
O95182,DB08439,1,Negative
P50052,DB14543,1,Negative
P62277,DB09472,1,Negative
Q12797,DB07853,1,Negative
P27707,DB00764,1,Negative
P02749,DB08597,1,Negative
O94956,DB11967,1,Negative
P54762,DB01752,1,Negative
P10827,DB14002,1,Negative
O43353,DB02821,1,Negative
P53355,DB07311,1,Negative
Q6PHR2,DB09300,1,Negative
P06493,DB00602,1,Negative
O95749,DB01631,1,Negative
Q9Y5N1,DB01242,1,Negative
Q14330,DB04847,1,Negative
Q53H96,DB06730,1,Negative
P28331,DB12450,1,Negative
Q96I99,DB02983,1,Negative
Q8TD08,DB08819,1,Negative
P10412,DB00374,1,Negative
P45880,DB07356,1,Negative
Q9Y697,DB00887,1,Negative
Q04771,DB00268,1,Negative
Q9UJT0,DB03710,1,Negative
P19784,DB00414,1,Negative
P30519,DB13940,1,Negative
O15146,DB06441,1,Negative
Q02928,DB00370,1,Negative
Q9UBK8,DB11275,1,Negative
P47901,DB07096,1,Negative
P13498,DB06964,1,Negative
Q13748,DB04316,1,Negative
Q99571,DB07485,1,Negative
P12319,DB00115,1,Negative
P63252,DB01630,1,Negative
P15144,DB09526,1,Negative
P84077,DB04891,1,Negative
P48507,DB00237,1,Negative
P0DMS8,DB06196,1,Negative
P00441,DB03008,1,Negative
P62312,DB00421,1,Negative
P53667,DB00280,1,Negative
P34897,DB04447,1,Negative
P21796,DB08931,1,Negative
P41968,DB08302,1,Negative
O15169,DB06203,1,Negative
O95069,DB00185,1,Negative
P14920,DB08083,1,Negative
Q7Z3S7,DB07734,1,Negative
P26358,DB07348,1,Negative
P17252,DB04216,1,Negative
P01270,DB13944,1,Negative
Q9NYV7,DB00768,1,Negative
P53597,DB07771,1,Negative
Q15842,DB06774,1,Negative
Q9Y3I0,DB01734,1,Negative
P06132,DB09238,1,Negative
P50613,DB00418,1,Negative
P04279,DB05476,1,Negative
Q9Y5R8,DB02681,1,Negative
P09668,DB06262,1,Negative
P61073,DB00749,1,Negative
O00763,DB07230,1,Negative
O15239,DB03115,1,Negative
P04264,DB03951,1,Negative
O14965,DB06354,1,Negative
P20701,DB13720,1,Negative
P08185,DB03621,1,Negative
O95255,DB06991,1,Negative
P00747,DB07573,1,Negative
P30530,DB02583,1,Negative
Q15910,DB07764,1,Negative
P11597,DB00120,1,Negative
P08603,DB02325,1,Negative
Q99653,DB01186,1,Negative
P11274,DB04505,1,Negative
O14842,DB09232,1,Negative
P23458,DB00864,1,Negative
O75976,DB02196,1,Negative
Q05655,DB04418,1,Negative
O95477,DB00494,1,Negative
P39748,DB11672,1,Negative
P78508,DB01224,1,Negative
P02675,DB00202,1,Negative
P08473,DB11712,1,Negative
Q9NYL2,DB00996,1,Negative
P51843,DB07628,1,Negative
O15269,DB07529,1,Negative
Q2M3G0,DB00615,1,Negative
Q99828,DB03645,1,Negative
P47712,DB03003,1,Negative
P00736,DB05966,1,Negative
P49913,DB04080,1,Negative
P17707,DB00797,1,Negative
Q9P2E9,DB03546,1,Negative
P16581,DB00149,1,Negative
P32019,DB09342,1,Negative
P31946,DB08019,1,Negative
P48764,DB09202,1,Negative
P02751,DB13872,1,Negative
P07098,DB03060,1,Negative
P30405,DB06605,1,Negative
Q9UEE5,DB05475,1,Negative
P10745,DB07173,1,Negative
Q99835,DB03738,1,Negative
Q16584,DB00294,1,Negative
P51170,DB04849,1,Negative
O95865,DB01536,1,Negative
Q13255,DB06869,1,Negative
P08922,DB00184,1,Negative
P49840,DB08617,1,Negative
P14923,DB08358,1,Negative
P03951,DB00917,1,Negative
Q9HBA0,DB02733,1,Negative
O00187,DB02648,1,Negative
P21452,DB01873,1,Negative
Q9Y678,DB07217,1,Negative
P36871,DB02598,1,Negative
P35557,DB07875,1,Negative
O15075,DB03331,1,Negative
P51178,DB00328,1,Negative
P26440,DB04513,1,Negative
P43353,DB08351,1,Negative
P42338,DB02143,1,Negative
P51451,DB00144,1,Negative
Q9NVH6,DB07229,1,Negative
P50213,DB01038,1,Negative
P04040,DB00570,1,Negative
P49916,DB03073,1,Negative
Q13946,DB03316,1,Negative
P35749,DB03243,1,Negative
P18465,DB07252,1,Negative
O75964,DB08330,1,Negative
Q06033,DB08875,1,Negative
P46663,DB08018,1,Negative
Q99623,DB07583,1,Negative
P15531,DB04278,1,Negative
P02689,DB07011,1,Negative
Q9Y6I3,DB04081,1,Negative
Q13838,DB08765,1,Negative
P23526,DB05434,1,Negative
P01584,DB04660,1,Negative
P22001,DB02955,1,Negative
P36956,DB00697,1,Negative
Q16816,DB04832,1,Negative
Q08345,DB02398,1,Negative
P00338,DB01228,1,Negative
P14902,DB00640,1,Negative
O14788,DB04444,1,Negative
P19652,DB07746,1,Negative
Q7Z460,DB09147,1,Negative
Q13177,DB11278,1,Negative
P32754,DB08872,1,Negative
Q92993,DB00169,1,Negative
P29323,DB00201,1,Negative
P33261,DB01625,1,Negative
Q16706,DB09085,1,Negative
Q96PD5,DB00433,1,Negative
Q9Y275,DB08835,1,Negative
Q8TD43,DB01616,1,Negative
P04004,DB00874,1,Negative
P25024,DB07833,1,Negative
P38606,DB00392,1,Negative
P35241,DB07788,1,Negative
P06748,DB07083,1,Negative
O43246,DB04957,1,Negative
Q15382,DB03480,1,Negative
Q16719,DB00342,1,Negative
P00367,DB11842,1,Negative
P05546,DB00657,1,Negative
P41146,DB02058,1,Negative
P11230,DB02705,1,Negative
O00408,DB03695,1,Negative
P29317,DB09215,1,Negative
Q16644,DB02089,1,Negative
Q56UN5,DB01068,1,Negative
Q6NXR0,DB06077,1,Negative
P01303,DB06713,1,Negative
P63092,DB13954,1,Negative
O60882,DB01148,1,Negative
P22392,DB04129,1,Negative
P30520,DB01587,1,Negative
Q9Y468,DB08906,1,Negative
P52569,DB06990,1,Negative
P19961,DB04152,1,Negative
P45983,DB01205,1,Negative
Q9UKM7,DB00491,1,Negative
P12724,DB07954,1,Negative
Q96GD0,DB07288,1,Negative
P04626,DB11633,1,Negative
Q96NR8,DB03314,1,Negative
P23919,DB07364,1,Negative
P36896,DB07032,1,Negative
P52895,DB07900,1,Negative
Q16222,DB00270,1,Negative
P47898,DB13953,1,Negative
Q14353,DB03909,1,Negative
Q13126,DB01765,1,Negative
P06870,DB03967,1,Negative
P49619,DB07856,1,Negative
Q86VU5,DB06586,1,Negative
P16112,DB03401,1,Negative
Q93088,DB02750,1,Negative
Q9UJ68,DB14010,1,Negative
P16860,DB00290,1,Negative
P22607,DB04970,1,Negative
Q8IVH4,DB09477,1,Negative
O00204,DB06902,1,Negative
P05129,DB02363,1,Negative
P08174,DB07046,1,Negative
Q86U10,DB09148,1,Negative
Q13393,DB04575,1,Negative
P05543,DB00402,1,Negative
P48551,DB03565,1,Negative
Q9UDX4,DB00905,1,Negative
P29597,DB00193,1,Negative
Q9UN19,DB09285,1,Negative
P00439,DB02587,1,Negative
O95190,DB08932,1,Negative
P05231,DB01863,1,Negative
P02765,DB06013,1,Negative
Q13003,DB07973,1,Negative
Q9UQD0,DB03796,1,Negative
P54219,DB07888,1,Negative
P26572,DB01437,1,Negative
Q16853,DB06558,1,Negative
P51788,DB01048,1,Negative
P10600,DB07061,1,Negative
Q12852,DB03403,1,Negative
P13637,DB08839,1,Negative
P51787,DB08437,1,Negative
O00329,DB00734,1,Negative
P02788,DB01811,2,Positive
P08684,DB00951,2,Positive
O00591,DB00543,2,Positive
P53350,DB12010,2,Positive
P37059,DB13956,2,Positive
O14764,DB01956,2,Positive
P01591,DB01593,2,Positive
P42263,DB00142,2,Positive
O75390,DB03499,2,Positive
Q8TCU5,DB00659,2,Positive
P08574,DB04141,2,Positive
P35367,DB00726,2,Positive
Q16134,DB04141,2,Positive
P46098,DB11273,2,Positive
P08172,DB00747,2,Positive
