UniProt ID,DrugBank ID,Fold,Type
P00736,DB14533,1,Positive
P23141,DB08224,1,Positive
P25101,DB06558,1,Positive
P31644,DB01483,1,Positive
Q693P7,DB01520,1,Positive
Q92945,DB11638,1,Positive
Q13639,DB13345,1,Positive
P09467,DB07321,1,Positive
Q9NPD5,DB06750,1,Positive
P23219,DB00465,1,Positive
Q12879,DB01043,1,Positive
P80511,DB01025,1,Positive
Q01959,DB00907,1,Positive
P18825,DB00540,1,Positive
P09874,DB07232,1,Positive
Q9ULB1,DB11348,1,Positive
P35372,DB00193,1,Positive
Q9H4M7,DB01863,1,Positive
Q05586,DB08838,1,Positive
Q8IVH4,DB00115,1,Positive
P24941,DB08533,1,Positive
Q13509,DB03010,1,Positive
P18031,DB08147,1,Positive
P49916,DB00290,1,Positive
P35241,DB03401,1,Positive
P35354,DB00936,1,Positive
Q12791,DB04209,1,Positive
P10636,DB00637,1,Positive
P13726,DB08232,1,Positive
P14416,DB00433,1,Positive
Q92831,DB01992,1,Positive
P00915,DB08846,1,Positive
Q02127,DB03480,1,Positive
P78334,DB01107,1,Positive
Q13370,DB01970,1,Positive
P00918,DB00273,1,Positive
Q03181,DB00374,1,Positive
P28482,DB07788,1,Positive
P20472,DB01942,1,Positive
P00533,DB05424,1,Positive
P03372,DB02746,1,Positive
P31645,DB00543,1,Positive
P07477,DB03136,1,Positive
P14174,DB07888,1,Positive
P35354,DB00749,1,Positive
Q05940,DB06706,1,Positive
P31645,DB00182,1,Positive
P14867,DB01028,1,Positive
P14867,DB00599,1,Positive
P14555,DB02448,1,Positive
P24941,DB04101,1,Positive
P14780,DB01197,1,Positive
O14764,DB01594,1,Positive
P41145,DB00193,1,Positive
P18089,DB00800,1,Positive
P41145,DB00295,1,Positive
P53667,DB12010,1,Positive
O00244,DB02772,1,Positive
P21918,DB11584,1,Positive
P24557,DB03052,1,Positive
P08173,DB00726,1,Positive
P01857,DB08332,1,Positive
O75762,DB14011,1,Positive
P48169,DB00306,1,Positive
P00734,DB07934,1,Positive
P22459,DB06637,1,Positive
P04818,DB00563,1,Positive
P25024,DB01009,1,Positive
P08908,DB13025,1,Positive
Q16678,DB09061,1,Positive
P06241,DB02078,1,Positive
P46098,DB00333,1,Positive
P47985,DB08330,1,Positive
P07919,DB08690,1,Positive
Q03181,DB05416,1,Positive
P00749,DB07076,1,Positive
O14764,DB01189,1,Positive
P31639,DB06292,1,Positive
P40763,DB05959,1,Positive
P13945,DB00866,1,Positive
P47869,DB00237,1,Positive
P12931,DB01962,1,Positive
Q99928,DB11901,1,Positive
Q05655,DB12010,1,Positive
P08603,DB14487,1,Positive
O95299,DB00157,1,Positive
P03915,DB00157,1,Positive
P35968,DB07537,1,Positive
O15399,DB04896,1,Positive
Q03721,DB04522,1,Positive
P04745,DB03092,1,Positive
P13945,DB08893,1,Positive
P06576,DB12695,1,Positive
P23219,DB14011,1,Positive
P42262,DB00898,1,Positive
P07711,DB12010,1,Positive
Q16445,DB00690,1,Positive
Q16445,DB00659,1,Positive
O75838,DB14481,1,Positive
P06239,DB02010,1,Positive
P19235,DB07637,1,Positive
P31645,DB00726,1,Positive
P22894,DB02953,1,Positive
P23219,DB11079,1,Positive
O60939,DB05541,1,Positive
Q14994,DB01076,1,Positive
P80404,DB04235,1,Positive
P03372,DB00269,1,Positive
P35367,DB00433,1,Positive
Q96I99,DB00139,1,Positive
P54760,DB01254,1,Positive
O95718,DB01645,1,Positive
P14679,DB09526,1,Positive
P22303,DB02673,1,Positive
Q9GZT9,DB14489,1,Positive
O75311,DB00466,1,Positive
P10412,DB09130,1,Positive
P41145,DB14146,1,Positive
Q02641,DB09236,1,Positive
Q9Y275,DB03316,1,Positive
P78536,DB06943,1,Positive
P41595,DB00248,1,Positive
P47775,DB09061,1,Positive
P00156,DB08330,1,Positive
Q9UN88,DB11582,1,Positive
P17787,DB00572,1,Positive
P05106,DB00775,1,Positive
P28223,DB14010,1,Positive
P28472,DB00753,1,Positive
P14060,DB14539,1,Positive
P00742,DB07848,1,Positive
P29475,DB01942,1,Positive
P10826,DB04942,1,Positive
P49619,DB00144,1,Positive
P30626,DB11093,1,Positive
O00591,DB00475,1,Positive
P63316,DB01373,1,Positive
P41594,DB12733,1,Positive
P13631,DB03279,1,Positive
P41595,DB11273,1,Positive
P03372,DB00675,1,Positive
P20309,DB00809,1,Positive
P14555,DB04112,1,Positive
Q9UNI1,DB07956,1,Positive
P61925,DB07995,1,Positive
P35367,DB04837,1,Positive
Q9UKM7,DB03206,1,Positive
P34896,DB02067,1,Positive
P30968,DB05624,1,Positive
P37840,DB02709,1,Positive
P52732,DB08239,1,Positive
P35462,DB06454,1,Positive
P07550,DB00373,1,Positive
P16083,DB04253,1,Positive
Q07869,DB04224,1,Positive
P16109,DB03721,1,Positive
P16112,DB02255,1,Positive
P60568,DB04278,1,Positive
Q15910,DB14581,1,Positive
Q9NZK7,DB07950,1,Positive
Q00975,DB08838,1,Positive
P37231,DB11672,1,Positive
Q9NXA8,DB04786,1,Positive
Q15120,DB03760,1,Positive
Q04771,DB08597,1,Positive
Q9Y678,DB03963,1,Positive
P14416,DB01425,1,Positive
P28222,DB00543,1,Positive
P31153,DB00118,1,Positive
P27338,DB04820,1,Positive
P29274,DB01303,1,Positive
P03372,DB07933,1,Positive
P28335,DB00370,1,Positive
P23975,DB09225,1,Positive
Q9UNA0,DB03880,1,Positive
P80188,DB04043,1,Positive
P10826,DB00799,1,Positive
P41143,DB00899,1,Positive
P18031,DB04285,1,Positive
P13995,DB00116,1,Positive
P68371,DB04910,1,Positive
P47869,DB01198,1,Positive
P54219,DB00368,1,Positive
P14416,DB01038,1,Positive
O00305,DB09089,1,Positive
P61626,DB04268,1,Positive
P18847,DB00852,1,Positive
P42263,DB01356,1,Positive
P08908,DB01224,1,Positive
P25788,DB12695,1,Positive
Q9UBX1,DB08775,1,Positive
P28702,DB00307,1,Positive
P07477,DB03243,1,Positive
Q9Y5Y9,DB01002,1,Positive
Q9HCC0,DB00121,1,Positive
P35869,DB08624,1,Positive
P18507,DB00228,1,Positive
P23975,DB01579,1,Positive
Q9Y2D0,DB08846,1,Positive
P28074,DB08515,1,Positive
Q99527,DB13955,1,Positive
P07477,DB01725,1,Positive
P34903,DB00312,1,Positive
P35520,DB00118,1,Positive
P11229,DB00454,1,Positive
Q99928,DB01595,1,Positive
P51800,DB09295,1,Positive
P35367,DB00334,1,Positive
P24311,DB02659,1,Positive
P31645,DB00193,1,Positive
P04279,DB14487,1,Positive
P37088,DB00594,1,Positive
P23919,DB04395,1,Positive
P20248,DB08219,1,Positive
P07900,DB08436,1,Positive
Q9Y234,DB00166,1,Positive
P17948,DB07288,1,Positive
P09874,DB14487,1,Positive
P07814,DB03376,1,Positive
P14416,DB01621,1,Positive
P07437,DB00361,1,Positive
P00367,DB04137,1,Positive
P43681,DB00657,1,Positive
P35228,DB02234,1,Positive
P05067,DB14487,1,Positive
Q12879,DB04896,1,Positive
P29474,DB08018,1,Positive
P18825,DB06229,1,Positive
P48169,DB00189,1,Positive
P54756,DB12010,1,Positive
P25100,DB11273,1,Positive
P68400,DB07802,1,Positive
P08172,DB09089,1,Positive
Q9NZV8,DB06637,1,Positive
P35372,DB00647,1,Positive
P08913,DB01365,1,Positive
P14867,DB00842,1,Positive
P34903,DB00228,1,Positive
P15924,DB14533,1,Positive
P00450,DB14488,1,Positive
P11387,DB05482,1,Positive
P28222,DB06153,1,Positive
P35367,DB04841,1,Positive
P46098,DB00408,1,Positive
P48169,DB00241,1,Positive
Q9NYL2,DB01254,1,Positive
P55263,DB00131,1,Positive
Q06830,DB11638,1,Positive
Q92731,DB02757,1,Positive
P15692,DB05969,1,Positive
P14416,DB00715,1,Positive
O14949,DB08690,1,Positive
Q13639,DB06422,1,Positive
P54289,DB00996,1,Positive
O76074,DB04272,1,Positive
P36959,DB01972,1,Positive
O00305,DB00393,1,Positive
Q86VU5,DB01752,1,Positive
Q09428,DB00672,1,Positive
P54284,DB11148,1,Positive
Q08462,DB06843,1,Positive
Q9ULY5,DB04540,1,Positive
Q9Y468,DB03814,1,Positive
P23219,DB09215,1,Positive
P19784,DB07546,1,Positive
P14060,DB14543,1,Positive
Q9P289,DB12010,1,Positive
Q96FI4,DB14489,1,Positive
P00915,DB00606,1,Positive
P09917,DB09285,1,Positive
P12931,DB09079,1,Positive
P56817,DB07573,1,Positive
P41595,DB01079,1,Positive
P05089,DB04530,1,Positive
P08588,DB01580,1,Positive
P09466,DB09462,1,Positive
P06730,DB01960,1,Positive
P35462,DB01100,1,Positive
P35367,DB01146,1,Positive
O60391,DB00333,1,Positive
P34903,DB01236,1,Positive
P18507,DB01594,1,Positive
P25774,DB03767,1,Positive
Q15858,DB11186,1,Positive
Q9P2J5,DB00149,1,Positive
P36888,DB01268,1,Positive
P80748,DB14487,1,Positive
Q05940,DB00865,1,Positive
P27487,DB07092,1,Positive
P23467,DB06989,1,Positive
P11217,DB04083,1,Positive
P16442,DB03772,1,Positive
Q9Y6M4,DB07489,1,Positive
P10632,DB08607,1,Positive
P63316,DB04513,1,Positive
P43681,DB00564,1,Positive
P30291,DB12010,1,Positive
P43235,DB08270,1,Positive
P07998,DB03512,1,Positive
P35368,DB00800,1,Positive
Q9GZT9,DB04847,1,Positive
Q16445,DB01353,1,Positive
P00966,DB00171,1,Positive
P60174,DB14487,1,Positive
O00591,DB01559,1,Positive
Q99250,DB00273,1,Positive
P07550,DB01102,1,Positive
O60760,DB00755,1,Positive
P16066,DB00727,1,Positive
P21397,DB00805,1,Positive
P28482,DB02733,1,Positive
P18031,DB04001,1,Positive
Q70Z44,DB00715,1,Positive
Q12852,DB12010,1,Positive
Q16539,DB02352,1,Positive
P11362,DB07840,1,Positive
P08758,DB02846,1,Positive
Q16539,DB08351,1,Positive
Q15858,DB05541,1,Positive
P14923,DB01593,1,Positive
P48169,DB00402,1,Positive
P08908,DB00543,1,Positive
Q02750,DB07046,1,Positive
P31645,DB01577,1,Positive
Q9H2G2,DB07853,1,Positive
Q9H252,DB01162,1,Positive
P00751,DB14533,1,Positive
P00325,DB02481,1,Positive
P56817,DB07415,1,Positive
O60218,DB08772,1,Positive
P10275,DB11219,1,Positive
P31749,DB06641,1,Positive
Q96PD5,DB14487,1,Positive
P21728,DB01235,1,Positive
P35348,DB09194,1,Positive
P62136,DB02506,1,Positive
P23677,DB01863,1,Positive
P03372,DB00367,1,Positive
P33402,DB09241,1,Positive
Q9GZZ6,DB01161,1,Positive
P08686,DB01026,1,Positive
P07550,DB01193,1,Positive
P63208,DB06980,1,Positive
P10909,DB09130,1,Positive
P49773,DB01972,1,Positive
Q07820,DB09401,1,Positive
P12532,DB00148,1,Positive
P37231,DB08302,1,Positive
Q7Z406,DB01944,1,Positive
Q9NPA1,DB01110,1,Positive
Q9Y5Y9,DB00243,1,Positive
P01375,DB00852,1,Positive
P36897,DB07267,1,Positive
P00918,DB04180,1,Positive
P00918,DB08301,1,Positive
Q9UN88,DB01236,1,Positive
P09237,DB08489,1,Positive
Q99928,DB00753,1,Positive
P08908,DB01616,1,Positive
P23219,DB00870,1,Positive
P21917,DB04908,1,Positive
P46059,DB01212,1,Positive
P14867,DB00794,1,Positive
P22303,DB07701,1,Positive
P07477,DB12598,1,Positive
P13995,DB00157,1,Positive
P43681,DB00306,1,Positive
P28335,DB09304,1,Positive
P14927,DB08330,1,Positive
P08173,DB01224,1,Positive
Q14376,DB03041,1,Positive
O00305,DB09231,1,Positive
P35368,DB09128,1,Positive
P19793,DB02746,1,Positive
P18505,DB01068,1,Positive
P62312,DB04272,1,Positive
O15496,DB05737,1,Positive
P07477,DB01745,1,Positive
P09874,DB07096,1,Positive
P10275,DB00255,1,Positive
P08100,DB03796,1,Positive
Q96I15,DB00114,1,Positive
P37231,DB04270,1,Positive
O15239,DB00157,1,Positive
P08235,DB01134,1,Positive
P10915,DB08818,1,Positive
P08709,DB09332,1,Positive
Q12882,DB03247,1,Positive
P47870,DB00237,1,Positive
P00749,DB02705,1,Positive
O95190,DB00129,1,Positive
P00742,DB08746,1,Positive
P63208,DB01750,1,Positive
P21917,DB00246,1,Positive
P14324,DB00710,1,Positive
P34903,DB00237,1,Positive
P08908,DB01392,1,Positive
P17948,DB09221,1,Positive
Q13838,DB11638,1,Positive
O94788,DB00162,1,Positive
P08908,DB09128,1,Positive
P09619,DB09221,1,Positive
P35368,DB06229,1,Positive
Q13464,DB13165,1,Positive
P18825,DB00502,1,Positive
Q99928,DB15489,1,Positive
P21554,DB02955,1,Positive
Q6TGC4,DB00155,1,Positive
P06401,DB00764,1,Positive
Q01064,DB01244,1,Positive
P31644,DB01236,1,Positive
P31644,DB00543,1,Positive
P52895,DB07768,1,Positive
Q9NY72,DB13269,1,Positive
P18031,DB07263,1,Positive
Q56UN5,DB12010,1,Positive
P11217,DB04566,1,Positive
Q93088,DB00134,1,Positive
P20309,DB00411,1,Positive
Q16539,DB01948,1,Positive
O14757,DB08683,1,Positive
P54760,DB07252,1,Positive
Q9Y271,DB00716,1,Positive
P49789,DB04389,1,Positive
P11229,DB00434,1,Positive
Q2TU84,DB00128,1,Positive
Q92945,DB02709,1,Positive
P28223,DB01242,1,Positive
P04150,DB14538,1,Positive
P08588,DB00598,1,Positive
P01857,DB07764,1,Positive
P23560,DB11823,1,Positive
P00533,DB03496,1,Positive
P24046,DB00546,1,Positive
Q9UBK8,DB00134,1,Positive
Q02641,DB00273,1,Positive
P05231,DB05767,1,Positive
O94956,DB01241,1,Positive
P20701,DB08860,1,Positive
P11229,DB01085,1,Positive
Q8TCU5,DB04926,1,Positive
Q16595,DB14490,1,Positive
P18505,DB00753,1,Positive
P39900,DB08271,1,Positive
Q86YV6,DB12010,1,Positive
P35354,DB11323,1,Positive
Q15825,DB00184,1,Positive
P47869,DB01956,1,Positive
P08173,DB00622,1,Positive
Q8TCU5,DB09409,1,Positive
P07333,DB07202,1,Positive
P01189,DB00836,1,Positive
O95168,DB00157,1,Positive
P00519,DB08350,1,Positive
P18825,DB00246,1,Positive
P10515,DB00157,1,Positive
P03372,DB08020,1,Positive
P06744,DB02548,1,Positive
P13569,DB09213,1,Positive
Q13224,DB01043,1,Positive
P68400,DB04721,1,Positive
P13631,DB03466,1,Positive
P47869,DB00475,1,Positive
P18825,DB00182,1,Positive
Q92731,DB06249,1,Positive
P50391,DB05045,1,Positive
P49356,DB07771,1,Positive
P31391,DB13985,1,Positive
P30874,DB04894,1,Positive
Q96FQ6,DB11093,1,Positive
P04150,DB01234,1,Positive
P47869,DB01352,1,Positive
Q6DT37,DB12010,1,Positive
P14416,DB09223,1,Positive
P10253,DB00284,1,Positive
P28472,DB00231,1,Positive
P35368,DB01614,1,Positive
P46782,DB11638,1,Positive
P07900,DB07325,1,Positive
P48551,DB06152,1,Positive
P11388,DB04975,1,Positive
P00326,DB03226,1,Positive
P47869,DB00690,1,Positive
P08912,DB00454,1,Positive
P24941,DB08133,1,Positive
Q7Z2Z2,DB04315,1,Positive
P02768,DB13967,1,Positive
O14764,DB00794,1,Positive
P41595,DB00589,1,Positive
Q12879,DB09481,1,Positive
P07477,DB08254,1,Positive
Q71U36,DB11638,1,Positive
O43169,DB12695,1,Positive
P22894,DB06971,1,Positive
P35354,DB01435,1,Positive
P28222,DB00998,1,Positive
P06401,DB08867,1,Positive
Q9H4B7,DB12334,1,Positive
O14757,DB07037,1,Positive
P56817,DB07346,1,Positive
P00450,DB12965,1,Positive
P12268,DB00811,1,Positive
Q12809,DB01100,1,Positive
P35348,DB09205,1,Positive
P08912,DB01036,1,Positive
O43497,DB00153,1,Positive
P02689,DB03796,1,Positive
P29972,DB02451,1,Positive
P00734,DB07522,1,Positive
P08588,DB01295,1,Positive
O14757,DB08780,1,Positive
O14788,DB11582,1,Positive
P68400,DB01765,1,Positive
P23415,DB14487,1,Positive
Q15596,DB13952,1,Positive
P30939,DB00315,1,Positive
P29622,DB01593,1,Positive
P00533,DB05944,1,Positive
P23975,DB06701,1,Positive
P13945,DB01407,1,Positive
Q16832,DB12010,1,Positive
P50416,DB00583,1,Positive
P41145,DB09209,1,Positive
Q16798,DB03680,1,Positive
P31644,DB01354,1,Positive
P25100,DB00211,1,Positive
P18089,DB00248,1,Positive
P35498,DB05541,1,Positive
Q04828,DB03461,1,Positive
P23415,DB11582,1,Positive
P19652,DB14487,1,Positive
P23526,DB03216,1,Positive
P00918,DB07632,1,Positive
P21728,DB06077,1,Positive
P24310,DB02659,1,Positive
O00555,DB09238,1,Positive
Q8TF76,DB07995,1,Positive
P00918,DB04081,1,Positive
P35367,DB08802,1,Positive
P15924,DB01593,1,Positive
Q13003,DB00142,1,Positive
Q07869,DB02746,1,Positive
P00751,DB14487,1,Positive
P37231,DB07053,1,Positive
P10589,DB06732,1,Positive
O75469,DB01127,1,Positive
P22894,DB08403,1,Positive
P04150,DB00253,1,Positive
O60911,DB02869,1,Positive
P34903,DB00599,1,Positive
P10721,DB01962,1,Positive
P09493,DB11638,1,Positive
P06737,DB02089,1,Positive
P08913,DB00193,1,Positive
P49841,DB04395,1,Positive
P11387,DB08159,1,Positive
P07451,DB00819,1,Positive
P25100,DB00800,1,Positive
Q9P0X4,DB00909,1,Positive
P20309,DB01338,1,Positive
P23946,DB03814,1,Positive
P31644,DB00898,1,Positive
Q969S2,DB14491,1,Positive
P22894,DB03636,1,Positive
Q9Y5Y9,DB01161,1,Positive
P11229,DB00245,1,Positive
P34903,DB00349,1,Positive
P39748,DB14488,1,Positive
Q96NX5,DB08009,1,Positive
P29597,DB04716,1,Positive
P35498,DB00313,1,Positive
P00742,DB08745,1,Positive
P28482,DB01169,1,Positive
P13631,DB00755,1,Positive
P01023,DB00626,1,Positive
O14949,DB08330,1,Positive
Q14957,DB00454,1,Positive
Q15418,DB04751,1,Positive
P49354,DB07780,1,Positive
P18825,DB01200,1,Positive
P35367,DB00434,1,Positive
P14416,DB04844,1,Positive
P04278,DB00882,1,Positive
P35348,DB00751,1,Positive
P47869,DB00371,1,Positive
P41145,DB01238,1,Positive
O75311,DB09061,1,Positive
Q15375,DB07970,1,Positive
Q9NY46,DB00252,1,Positive
P18089,DB01186,1,Positive
P06239,DB04395,1,Positive
O00591,DB00186,1,Positive
P35372,DB00904,1,Positive
P36896,DB00171,1,Positive
P43166,DB00311,1,Positive
Q9HBH1,DB04368,1,Positive
P03372,DB00783,1,Positive
P01009,DB01593,1,Positive
P02747,DB14533,1,Positive
P35557,DB08118,1,Positive
P30939,DB13345,1,Positive
Q9H4B7,DB01229,1,Positive
P04150,DB02210,1,Positive
P28472,DB00431,1,Positive
Q8N5Z0,DB00114,1,Positive
Q14957,DB00418,1,Positive
P08173,DB00777,1,Positive
P00813,DB04218,1,Positive
Q9UPY5,DB00795,1,Positive
P32019,DB03158,1,Positive
P07900,DB06957,1,Positive
P28223,DB13940,1,Positive
P00374,DB03987,1,Positive
P08908,DB14011,1,Positive
P28472,DB00404,1,Positive
Q01959,DB00422,1,Positive
P14061,DB13951,1,Positive
P00533,DB00281,1,Positive
Q5NUL3,DB05532,1,Positive
P28472,DB01558,1,Positive
P08559,DB00157,1,Positive
P35462,DB01238,1,Positive
P22460,DB06217,1,Positive
P61925,DB07107,1,Positive
P09871,DB14533,1,Positive
P09467,DB00131,1,Positive
P00918,DB08165,1,Positive
P29034,DB01593,1,Positive
Q16602,DB04869,1,Positive
P24941,DB08538,1,Positive
P31644,DB00603,1,Positive
P48050,DB00243,1,Positive
P42263,DB14508,1,Positive
Q03181,DB00313,1,Positive
P78334,DB01587,1,Positive
P08172,DB00420,1,Positive
P38606,DB06733,1,Positive
Q9UN88,DB00690,1,Positive
P61925,DB07996,1,Positive
P27815,DB01791,1,Positive
Q92731,DB11674,1,Positive
P78334,DB09118,1,Positive
P05771,DB00163,1,Positive
P46098,DB00543,1,Positive
P35354,DB01397,1,Positive
P31644,DB11582,1,Positive
Q9UKL6,DB04372,1,Positive
P45877,DB00172,1,Positive
O95573,DB00159,1,Positive
Q15822,DB01135,1,Positive
P15085,DB04316,1,Positive
P68400,DB08345,1,Positive
P16083,DB03541,1,Positive
P00734,DB07143,1,Positive
P18089,DB01392,1,Positive
P08172,DB00392,1,Positive
Q16836,DB03612,1,Positive
P42263,DB14507,1,Positive
P11388,DB06263,1,Positive
P61925,DB07583,1,Positive
Q05940,DB00206,1,Positive
P35348,DB01162,1,Positive
P06213,DB09129,1,Positive
P04626,DB12010,1,Positive
P03372,DB03467,1,Positive
Q16798,DB00157,1,Positive
P50406,DB00246,1,Positive
P15151,DB03203,1,Positive
P47869,DB01215,1,Positive
P14416,DB01221,1,Positive
P19634,DB06468,1,Positive
P23975,DB01175,1,Positive
Q9NPD5,DB01211,1,Positive
P23743,DB00163,1,Positive
P04150,DB01260,1,Positive
P06276,DB00772,1,Positive
P35367,DB00967,1,Positive
P46098,DB01161,1,Positive
P36956,DB03756,1,Positive
P06280,DB05018,1,Positive
P00374,DB02427,1,Positive
P78334,DB01236,1,Positive
P08913,DB01403,1,Positive
P20248,DB07538,1,Positive
P18031,DB08549,1,Positive
P01023,DB12965,1,Positive
O95881,DB00143,1,Positive
P17612,DB08756,1,Positive
P37231,DB00412,1,Positive
Q14994,DB07557,1,Positive
P31645,DB06148,1,Positive
P13501,DB02353,1,Positive
P00918,DB03598,1,Positive
P00749,DB03046,1,Positive
P54760,DB07255,1,Positive
P14927,DB07401,1,Positive
P31644,DB01107,1,Positive
P18505,DB00463,1,Positive
P50613,DB05969,1,Positive
P49354,DB07227,1,Positive
P21728,DB01624,1,Positive
Q12809,DB00204,1,Positive
Q99828,DB11348,1,Positive
P43681,DB01273,1,Positive
P31645,DB09016,1,Positive
P21917,DB08922,1,Positive
P10275,DB06870,1,Positive
P35354,DB01399,1,Positive
Q969S8,DB13346,1,Positive
P24462,DB09061,1,Positive
P35408,DB00917,1,Positive
P27338,DB08176,1,Positive
P07437,DB11641,1,Positive
P51812,DB00945,1,Positive
Q13393,DB14006,1,Positive
P04264,DB14533,1,Positive
P08908,DB00216,1,Positive
P04150,DB00959,1,Positive
P48048,DB00414,1,Positive
Q12809,DB06144,1,Positive
Q96MA6,DB01717,1,Positive
P08581,DB06995,1,Positive
Q14654,DB01119,1,Positive
O00519,DB12010,1,Positive
P08253,DB00786,1,Positive
P00326,DB04448,1,Positive
P45973,DB09130,1,Positive
Q9UN88,DB00829,1,Positive
P08908,DB00502,1,Positive
P05177,DB14011,1,Positive
Q9H2S1,DB01110,1,Positive
P27338,DB08516,1,Positive
P24046,DB01595,1,Positive
P14735,DB00626,1,Positive
P35367,DB01224,1,Positive
P07998,DB01842,1,Positive
P28221,DB00918,1,Positive
P35367,DB01173,1,Positive
P06132,DB03727,1,Positive
P47870,DB00241,1,Positive
P19838,DB01411,1,Positive
O14764,DB00801,1,Positive
P55072,DB12695,1,Positive
P00374,DB03886,1,Positive
P27815,DB05266,1,Positive
P06746,DB14491,1,Positive
P61073,DB06809,1,Positive
P00480,DB00129,1,Positive
P48764,DB11761,1,Positive
Q9NZK7,DB06987,1,Positive
P06733,DB09130,1,Positive
P18507,DB09166,1,Positive
Q08499,DB03183,1,Positive
P46098,DB05642,1,Positive
P28222,DB08807,1,Positive
P48448,DB00157,1,Positive
P07477,DB02464,1,Positive
P48167,DB14011,1,Positive
P54289,DB11148,1,Positive
P00374,DB03695,1,Positive
Q92731,DB13869,1,Positive
P00742,DB07847,1,Positive
Q14624,DB14533,1,Positive
P42261,DB00753,1,Positive
P30556,DB11842,1,Positive
P50750,DB06195,1,Positive
P40926,DB04272,1,Positive
P30926,DB00674,1,Positive
P01042,DB01593,1,Positive
P48736,DB08300,1,Positive
O00591,DB00252,1,Positive
P16066,DB00325,1,Positive
Q8N142,DB04418,1,Positive
P22748,DB00273,1,Positive
P35228,DB01110,1,Positive
Q9NZV8,DB00458,1,Positive
Q9UN88,DB00897,1,Positive
P43405,DB06834,1,Positive
P43681,DB00463,1,Positive
O15399,DB00289,1,Positive
O60674,DB12500,1,Positive
P35462,DB14185,1,Positive
P11498,DB00119,1,Positive
P32745,DB06663,1,Positive
P04150,DB05423,1,Positive
Q12797,DB00128,1,Positive
P04181,DB02054,1,Positive
P27487,DB07067,1,Positive
P08185,DB01593,1,Positive
P00491,DB04335,1,Positive
P08172,DB01221,1,Positive
P22102,DB03546,1,Positive
Q15842,DB01154,1,Positive
P00918,DB02220,1,Positive
P35462,DB09223,1,Positive
P61024,DB02681,1,Positive
P17948,DB08896,1,Positive
P02649,DB09130,1,Positive
P00742,DB06605,1,Positive
P28845,DB07866,1,Positive
Q9NY47,DB00996,1,Positive
P11086,DB08129,1,Positive
Q9Y3I0,DB02772,1,Positive
P35462,DB11275,1,Positive
P25100,DB00182,1,Positive
P24941,DB08136,1,Positive
P15121,DB07063,1,Positive
P14927,DB08453,1,Positive
P29475,DB02077,1,Positive
P08913,DB06229,1,Positive
P15121,DB07139,1,Positive
P27815,DB01303,1,Positive
O94760,DB00736,1,Positive
P05230,DB06589,1,Positive
P18825,DB00217,1,Positive
P42262,DB04152,1,Positive
P48029,DB00126,1,Negative
Q9NXE4,DB07165,1,Negative
P32119,DB01185,1,Negative
Q8NET8,DB07617,1,Negative
Q9Y5Y9,DB08466,1,Negative
P17812,DB03695,1,Negative
A5X5Y0,DB00332,1,Negative
P07108,DB00644,1,Negative
Q02218,DB13877,1,Negative
P51857,DB07377,1,Negative
P42262,DB02114,1,Negative
P29320,DB01095,1,Negative
P06732,DB00573,1,Negative
P01303,DB04931,1,Negative
P28221,DB03945,1,Negative
P48167,DB07641,1,Negative
P15121,DB01149,1,Negative
P27707,DB00157,1,Negative
P37231,DB01966,1,Negative
P29218,DB03277,1,Negative
O75521,DB00006,1,Negative
P11712,DB08124,1,Negative
P03897,DB08422,1,Negative
O43525,DB00889,1,Negative
O75914,DB09291,1,Negative
Q96Q40,DB09013,1,Negative
P29074,DB00424,1,Negative
P13501,DB08258,1,Negative
O14818,DB07902,1,Negative
P27348,DB00139,1,Negative
P10109,DB00710,1,Negative
P62312,DB03791,1,Negative
O75493,DB00325,1,Negative
Q9UHQ9,DB08141,1,Negative
O14983,DB12163,1,Negative
P22303,DB00611,1,Negative
P49356,DB08341,1,Negative
O14746,DB11478,1,Negative
P00156,DB08413,1,Negative
O75715,DB09257,1,Negative
P48443,DB08303,1,Negative
P01008,DB12305,1,Negative
P32019,DB08694,1,Negative
Q96DB2,DB08370,1,Negative
P05156,DB00996,1,Negative
Q96KC2,DB00927,1,Negative
P59998,DB07145,1,Negative
P01112,DB02181,1,Negative
Q15750,DB07455,1,Negative
P05362,DB14529,1,Negative
P00367,DB04733,1,Negative
O14965,DB03801,1,Negative
P09917,DB02269,1,Negative
P02533,DB08673,1,Negative
P15336,DB06203,1,Negative
P11217,DB07545,1,Negative
Q9UQL6,DB06262,1,Negative
Q99519,DB07769,1,Negative
P14210,DB03093,1,Negative
P02652,DB03317,1,Negative
P01871,DB08060,1,Negative
Q96KC2,DB05786,1,Negative
P18847,DB00697,1,Negative
P13929,DB04638,1,Negative
P20309,DB00722,1,Negative
Q99714,DB04172,1,Negative
Q8N8N7,DB08322,1,Negative
P61158,DB04938,1,Negative
P20813,DB13074,1,Negative
P00374,DB01015,1,Negative
P15085,DB07231,1,Negative
P05187,DB07102,1,Negative
P47985,DB03967,1,Negative
O43175,DB03900,1,Negative
Q13748,DB00889,1,Negative
P03905,DB07450,1,Negative
Q9NR97,DB11079,1,Negative
P25789,DB08462,1,Negative
P48729,DB08491,1,Negative
P30291,DB15569,1,Negative
P43088,DB01063,1,Negative
P01593,DB03523,1,Negative
Q07699,DB06942,1,Negative
P39900,DB07156,1,Negative
P30085,DB00939,1,Negative
Q16878,DB02197,1,Negative
Q16831,DB07014,1,Negative
