UniProt ID,DrugBank ID,Fold,Type
P68133,DB02621,2,Positive
P15121,DB08000,2,Positive
Q14524,DB00243,2,Positive
Q15788,DB06927,2,Positive
Q8IZS8,DB00421,2,Positive
Q9NR96,DB01611,2,Positive
P05186,DB09338,2,Positive
O14764,DB00404,2,Positive
P28476,DB00897,2,Positive
Q9UM01,DB13146,2,Positive
P07947,DB01254,2,Positive
P15085,DB08762,2,Positive
P21917,DB00734,2,Positive
P00505,DB00142,2,Positive
P05023,DB00774,2,Positive
Q00653,DB00843,2,Positive
Q14957,DB01238,2,Positive
P35368,DB00679,2,Positive
P35348,DB00797,2,Positive
P07225,DB09332,2,Positive
P03372,DB08320,2,Positive
P48169,DB00543,2,Positive
O94903,DB00172,2,Positive
P22748,DB00232,2,Positive
P00734,DB03847,2,Positive
P23083,DB08294,2,Positive
Q14524,DB00273,2,Positive
P33981,DB15498,2,Positive
P11229,DB00572,2,Positive
Q9UIC8,DB00149,2,Positive
Q99928,DB01558,2,Positive
P11388,DB00467,2,Positive
P0DMS8,DB05511,2,Positive
P17612,DB07855,2,Positive
P07900,DB06070,2,Positive
P18505,DB00402,2,Positive
P28223,DB04946,2,Positive
P00734,DB07508,2,Positive
Q6W5P4,DB01159,2,Positive
Q05329,DB00142,2,Positive
P21802,DB02491,2,Positive
Q16850,DB07705,2,Positive
Q12809,DB00604,2,Positive
Q8TDU6,DB02659,2,Positive
Q14524,DB01056,2,Positive
P31152,DB12010,2,Positive
P17612,DB08114,2,Positive
P02649,DB01593,2,Positive
Q9Y5Y4,DB02056,2,Positive
P02144,DB11588,2,Positive
P08588,DB00726,2,Positive
P11388,DB06421,2,Positive
P14867,DB00231,2,Positive
P27487,DB06880,2,Positive
Q02818,DB14481,2,Positive
P61313,DB02494,2,Positive
O14976,DB12010,2,Positive
P23141,DB01183,2,Positive
Q13547,DB01593,2,Positive
P50579,DB02893,2,Positive
P24941,DB07024,2,Positive
Q02127,DB04281,2,Positive
P08238,DB06070,2,Positive
P11217,DB07949,2,Positive
O14764,DB00292,2,Positive
P19622,DB03309,2,Positive
P00751,DB01593,2,Positive
P18089,DB00408,2,Positive
P18089,DB01403,2,Positive
Q9UGN5,DB11760,2,Positive
O43272,DB00172,2,Positive
P03372,DB11478,2,Positive
P01768,DB08396,2,Positive
P51857,DB07557,2,Positive
Q08289,DB00622,2,Positive
P34897,DB00145,2,Positive
Q99835,DB06786,2,Positive
P47869,DB01544,2,Positive
Q99527,DB00783,2,Positive
P08709,DB04758,2,Positive
P30153,DB02506,2,Positive
P78334,DB00794,2,Positive
P03372,DB07567,2,Positive
P23141,DB01452,2,Positive
P29074,DB00630,2,Positive
Q07343,DB09283,2,Positive
P47869,DB01437,2,Positive
P28222,DB09304,2,Positive
P00374,DB08642,2,Positive
P47869,DB05087,2,Positive
P00797,DB00212,2,Positive
O96000,DB00157,2,Positive
P60174,DB04326,2,Positive
Q02641,DB09089,2,Positive
P09619,DB08896,2,Positive
P42684,DB12010,2,Positive
P15121,DB02994,2,Positive
P08908,DB00363,2,Positive
P12821,DB00492,2,Positive
P03372,DB00304,2,Positive
P18825,DB04846,2,Positive
Q9UIK4,DB12010,2,Positive
P01375,DB01296,2,Positive
P05164,DB04821,2,Positive
P47869,DB01028,2,Positive
P28223,DB06216,2,Positive
P49862,DB08038,2,Positive
Q9HBK9,DB00118,2,Positive
P18825,DB01403,2,Positive
P43681,DB01351,2,Positive
Q96RI1,DB02659,2,Positive
P18505,DB01215,2,Positive
Q15822,DB00416,2,Positive
P25100,DB01224,2,Positive
Q14914,DB03461,2,Positive
P63316,DB03944,2,Positive
P11309,DB07524,2,Positive
P80297,DB12965,2,Positive
P14867,DB01956,2,Positive
P08173,DB11235,2,Positive
P09917,DB01892,2,Positive
P00734,DB03865,2,Positive
P37023,DB00171,2,Positive
O60779,DB00152,2,Positive
P28482,DB07905,2,Positive
P01834,DB04688,2,Positive
P08588,DB00264,2,Positive
P01859,DB08510,2,Positive
P07900,DB06956,2,Positive
P35913,DB00201,2,Positive
P14867,DB00543,2,Positive
P02144,DB04050,2,Positive
P21817,DB04786,2,Positive
P47870,DB00186,2,Positive
P51681,DB05501,2,Positive
P08908,DB06153,2,Positive
Q9Y6M9,DB00157,2,Positive
P30939,DB11732,2,Positive
P30874,DB13985,2,Positive
P00156,DB08453,2,Positive
P00450,DB14533,2,Positive
O00408,DB08811,2,Positive
P41143,DB01238,2,Positive
P00441,DB09061,2,Positive
P00739,DB14487,2,Positive
P27487,DB07271,2,Positive
Q92731,DB13954,2,Positive
P00734,DB06878,2,Positive
P08172,DB12278,2,Positive
P03372,DB07712,2,Positive
P14416,DB06148,2,Positive
A1L3X4,DB12965,2,Positive
P00338,DB09118,2,Positive
P02585,DB01373,2,Positive
Q04828,DB00157,2,Positive
P15692,DB05434,2,Positive
P28472,DB01043,2,Positive
P08912,DB01403,2,Positive
P35367,DB00792,2,Positive
P34903,DB00543,2,Positive
Q05586,DB00659,2,Positive
P08913,DB01151,2,Positive
Q00535,DB02116,2,Positive
Q16445,DB01236,2,Positive
Q8IWU9,DB12095,2,Positive
Q16706,DB02492,2,Positive
Q05586,DB11823,2,Positive
Q15910,DB12887,2,Positive
P22303,DB02404,2,Positive
Q07817,DB07108,2,Positive
Q16795,DB00157,2,Positive
P35968,DB12147,2,Positive
P14867,DB00837,2,Positive
P60174,DB03135,2,Positive
P49356,DB07216,2,Positive
P35030,DB04369,2,Positive
P08172,DB00246,2,Positive
P14618,DB11638,2,Positive
P21728,DB13345,2,Positive
P35372,DB01221,2,Positive
P14555,DB03017,2,Positive
O00764,DB04770,2,Positive
Q9Y5S1,DB09061,2,Positive
P21918,DB01200,2,Positive
P05546,DB01593,2,Positive
P15121,DB02101,2,Positive
Q9HBA0,DB14011,2,Positive
Q96L21,DB08437,2,Positive
P47869,DB01189,2,Positive
P31751,DB07812,2,Positive
P14555,DB03121,2,Positive
P54577,DB00135,2,Positive
P02787,DB14489,2,Positive
Q99928,DB01068,2,Positive
P11511,DB00990,2,Positive
Q9NWZ3,DB08590,2,Positive
P20309,DB01036,2,Positive
P17612,DB07854,2,Positive
P10768,DB00143,2,Positive
Q08499,DB06246,2,Positive
O15382,DB02142,2,Positive
P07550,DB08808,2,Positive
Q8NER1,DB14050,2,Positive
Q13936,DB01388,2,Positive
P14616,DB12010,2,Positive
P56282,DB00242,2,Positive
Q9HBH1,DB04310,2,Positive
P28223,DB00540,2,Positive
P54760,DB11973,2,Positive
Q14353,DB01752,2,Positive
P80404,DB01699,2,Positive
P08588,DB01238,2,Positive
P28472,DB00794,2,Positive
P14555,DB03471,2,Positive
Q9UN88,DB00842,2,Positive
P48169,DB01354,2,Positive
Q9UKV0,DB00313,2,Positive
P07477,DB04654,2,Positive
P14625,DB02935,2,Positive
P49841,DB07859,2,Positive
Q9UBT6,DB07435,2,Positive
P43681,DB00184,2,Positive
Q13936,DB00622,2,Positive
P03372,DB01593,2,Positive
P35367,DB09555,2,Positive
Q16539,DB08097,2,Positive
P31213,DB01216,2,Positive
P22792,DB12271,2,Positive
P04350,DB01873,2,Positive
P35348,DB00243,2,Positive
P11309,DB02656,2,Positive
P42768,DB01731,2,Positive
P11142,DB11638,2,Positive
Q15822,DB01199,2,Positive
Q05586,DB01043,2,Positive
P55210,DB03384,2,Positive
P28223,DB09304,2,Positive
Q96FI4,DB03754,2,Positive
P31644,DB00849,2,Positive
Q05586,DB01173,2,Positive
P08912,DB01409,2,Positive
P46098,DB01199,2,Positive
P29218,DB14509,2,Positive
P17213,DB04178,2,Positive
O60674,DB07161,2,Positive
P27338,DB01168,2,Positive
P35372,DB00454,2,Positive
Q08289,DB00273,2,Positive
P18505,DB00829,2,Positive
Q15722,DB09285,2,Positive
P08172,DB01338,2,Positive
P20248,DB02407,2,Positive
P29274,DB04853,2,Positive
Q02763,DB08901,2,Positive
P69905,DB06154,2,Positive
P01593,DB04147,2,Positive
P07108,DB01992,2,Positive
Q9NR19,DB00171,2,Positive
P08913,DB00433,2,Positive
P35908,DB14487,2,Positive
P51178,DB03956,2,Positive
O75469,DB14002,2,Positive
P09917,DB00711,2,Positive
P31644,DB00599,2,Positive
Q15822,DB01226,2,Positive
P22303,DB01245,2,Positive
P27815,DB00651,2,Positive
P12931,DB02175,2,Positive
Q09013,DB01946,2,Positive
Q9UBN1,DB11148,2,Positive
P13631,DB00459,2,Positive
P43235,DB03405,2,Positive
P00491,DB04757,2,Positive
P40238,DB13125,2,Positive
Q13002,DB00418,2,Positive
P30542,DB01303,2,Positive
Q9UKQ2,DB03088,2,Positive
P19652,DB00281,2,Positive
P08588,DB01359,2,Positive
P55017,DB00999,2,Positive
P08912,DB14185,2,Positive
P16083,DB01087,2,Positive
P01584,DB05767,2,Positive
P16442,DB03435,2,Positive
Q9Y5Y4,DB04828,2,Positive
Q13224,DB00142,2,Positive
P35368,DB06144,2,Positive
P30536,DB01587,2,Positive
P18505,DB01043,2,Positive
Q5JTZ9,DB00160,2,Positive
P04629,DB00321,2,Positive
P29475,DB03449,2,Positive
P08173,DB00715,2,Positive
Q14534,DB00735,2,Positive
P15428,DB00157,2,Positive
P35372,DB09209,2,Positive
P23975,DB01364,2,Positive
P04271,DB07004,2,Positive
O00591,DB00231,2,Positive
P29474,DB02979,2,Positive
P20339,DB02467,2,Positive
O14965,DB12010,2,Positive
P43681,DB00981,2,Positive
P29274,DB00824,2,Positive
P98194,DB00228,2,Positive
P07900,DB08786,2,Positive
Q01959,DB00830,2,Positive
P04818,DB01101,2,Positive
P00491,DB02230,2,Positive
P08172,DB01238,2,Positive
P06746,DB03222,2,Positive
P35368,DB00622,2,Positive
Q08289,DB09089,2,Positive
P28566,DB00334,2,Positive
O75469,DB04216,2,Positive
P35968,DB06626,2,Positive
P04792,DB11638,2,Positive
P47870,DB01215,2,Positive
P07477,DB02269,2,Positive
P20309,DB00986,2,Positive
O43497,DB01388,2,Positive
O15403,DB00119,2,Positive
P42336,DB00171,2,Positive
O14717,DB09462,2,Positive
P08254,DB02697,2,Positive
P15531,DB02181,2,Positive
P00734,DB06942,2,Positive
P19320,DB05399,2,Positive
P22303,DB04114,2,Positive
Q9H3S4,DB00152,2,Positive
P47712,DB01103,2,Positive
P00915,DB09460,2,Positive
P01375,DB09221,2,Positive
P11217,DB02843,2,Positive
P20813,DB08369,2,Positive
O75311,DB01956,2,Positive
P10828,DB03788,2,Positive
P04818,DB08479,2,Positive
P35368,DB09194,2,Positive
P14060,DB00157,2,Positive
P00918,DB07048,2,Positive
Q13362,DB06905,2,Positive
P17612,DB07947,2,Positive
P35556,DB11348,2,Positive
P78334,DB00402,2,Positive
Q09470,DB08837,2,Positive
P47869,DB00753,2,Positive
Q9NXE4,DB00144,2,Positive
O14764,DB01589,2,Positive
P08574,DB07636,2,Positive
P01137,DB01162,2,Positive
O43739,DB03344,2,Positive
P25021,DB00972,2,Positive
P28223,DB12555,2,Positive
P35869,DB00499,2,Positive
Q13423,DB03461,2,Positive
Q9Y6F1,DB12332,2,Positive
P28223,DB01224,2,Positive
P00533,DB05294,2,Positive
P15291,DB03814,2,Positive
P48443,DB01393,2,Positive
O75469,DB01138,2,Positive
P00734,DB00278,2,Positive
P08172,DB00202,2,Positive
P09917,DB00179,2,Positive
P08779,DB14487,2,Positive
P13945,DB01102,2,Positive
P14923,DB14487,2,Positive
P11217,DB07792,2,Positive
O00591,DB01205,2,Positive
P31930,DB04799,2,Positive
Q02763,DB00415,2,Positive
P35527,DB09130,2,Positive
P35228,DB02044,2,Positive
P48169,DB00849,2,Positive
P00918,DB02069,2,Positive
P11229,DB04843,2,Positive
P03372,DB04824,2,Positive
P15121,DB08772,2,Positive
Q00653,DB01296,2,Positive
Q07343,DB03807,2,Positive
P08709,DB00170,2,Positive
P07900,DB00716,2,Positive
P36955,DB09130,2,Positive
P27986,DB08059,2,Positive
P63208,DB07950,2,Positive
P21917,DB00988,2,Positive
P08183,DB00813,2,Positive
Q9UKM7,DB02422,2,Positive
Q02809,DB00139,2,Positive
P00390,DB09061,2,Positive
P20309,DB00424,2,Positive
P00734,DB07897,2,Positive
Q693P7,DB01221,2,Positive
O75879,DB00142,2,Positive
P04150,DB00620,2,Positive
Q9Y6K9,DB04998,2,Positive
P08173,DB06702,2,Positive
P18507,DB01544,2,Positive
Q13231,DB04404,2,Positive
P04150,DB09091,2,Positive
Q99928,DB01594,2,Positive
P30405,DB08168,2,Positive
P20309,DB09089,2,Positive
P35372,DB01439,2,Positive
P40925,DB03461,2,Positive
P08235,DB04652,2,Positive
Q96I59,DB00174,2,Positive
P35367,DB04946,2,Positive
P06239,DB07146,2,Positive
Q00975,DB09231,2,Positive
P35968,DB06595,2,Positive
Q15822,DB08960,2,Positive
P98194,DB01189,2,Positive
P56817,DB07736,2,Positive
P06276,DB00382,2,Positive
O94788,DB00157,2,Positive
P01599,DB01593,2,Positive
P00734,DB01123,2,Positive
Q8WX39,DB03711,2,Positive
P23975,DB09167,2,Positive
P47869,DB00603,2,Positive
P23975,DB00321,2,Positive
P08172,DB09167,2,Positive
Q16706,DB08321,2,Positive
P29474,DB03332,2,Positive
Q16539,DB02873,2,Positive
Q07020,DB11638,2,Positive
P14867,DB00801,2,Positive
P05981,DB03643,2,Positive
P29475,DB08018,2,Positive
P24298,DB00142,2,Positive
P27338,DB03894,2,Positive
P22748,DB00436,2,Positive
Q9UNI1,DB03925,2,Positive
P04075,DB02512,2,Positive
Q00975,DB09232,2,Positive
P18089,DB00292,2,Positive
P35080,DB02580,2,Positive
Q8IWT1,DB13269,2,Positive
P21964,DB04820,2,Positive
P20645,DB02755,2,Positive
P08574,DB08330,2,Positive
P22748,DB00606,2,Positive
Q9NY46,DB09342,2,Positive
P09467,DB04493,2,Positive
P37231,DB06533,2,Positive
P35348,DB01142,2,Positive
P08173,DB00420,2,Positive
O95263,DB09283,2,Positive
P30043,DB02073,2,Positive
P21291,DB11638,2,Positive
P29466,DB05408,2,Positive
P39086,DB00273,2,Positive
P02787,DB14490,2,Positive
P52788,DB00127,2,Positive
P35348,DB01151,2,Positive
Q14957,DB00289,2,Positive
P05089,DB04197,2,Positive
Q9UQD0,DB00776,2,Positive
P25100,DB00908,2,Positive
P35348,DB00363,2,Positive
Q9UDW1,DB07778,2,Positive
Q13224,DB00659,2,Positive
P08253,DB04866,2,Positive
P46098,DB09061,2,Positive
P21917,DB06477,2,Positive
Q99928,DB00252,2,Positive
A8MPY1,DB01559,2,Positive
P05451,DB04522,2,Positive
P08913,DB00800,2,Positive
P12821,DB01340,2,Positive
P00390,DB03867,2,Positive
Q16445,DB01558,2,Positive
P16233,DB02451,2,Positive
P00747,DB09130,2,Positive
P10398,DB00171,2,Positive
P05067,DB09151,2,Positive
Q96KS0,DB04847,2,Positive
P08238,DB05134,2,Positive
P01133,DB04454,2,Positive
Q9Y2T6,DB11755,2,Positive
P18825,DB00433,2,Positive
P18825,DB01136,2,Positive
P08912,DB09167,2,Positive
Q10588,DB02701,2,Positive
P15559,DB00266,2,Positive
P48163,DB03461,2,Positive
Q9Y3R4,DB03991,2,Positive
P53805,DB00975,2,Positive
O14939,DB00122,2,Positive
Q7Z2H8,DB00160,2,Positive
P08912,DB00715,2,Positive
Q8NG66,DB08912,2,Positive
P18825,DB00248,2,Positive
Q92911,DB09418,2,Positive
P04745,DB03088,2,Positive
P34903,DB00849,2,Positive
P28223,DB08922,2,Positive
P08913,DB04855,2,Positive
P17540,DB00148,2,Positive
Q9UNQ0,DB04851,2,Positive
P41439,DB00158,2,Positive
Q03181,DB01393,2,Positive
P22303,DB03359,2,Positive
Q9Y5Y9,DB00807,2,Positive
P28222,DB01200,2,Positive
P07858,DB02685,2,Positive
Q92731,DB13952,2,Positive
P23219,DB00605,2,Positive
P32004,DB00898,2,Positive
P48066,DB08848,2,Positive
P01024,DB01593,2,Positive
P50135,DB00878,2,Positive
P37231,DB07842,2,Positive
P18825,DB01267,2,Positive
Q9NPA1,DB09089,2,Positive
P43681,DB00753,2,Positive
Q9H6Z9,DB04847,2,Positive
P35270,DB02637,2,Positive
O14965,DB05220,2,Positive
P00167,DB14528,2,Positive
P06737,DB02379,2,Positive
P00749,DB07625,2,Positive
P63096,DB04315,2,Positive
P01857,DB08411,2,Positive
P14625,DB03758,2,Positive
Q00975,DB11148,2,Positive
Q9NZK7,DB04743,2,Positive
O43497,DB09089,2,Positive
P35030,DB04109,2,Positive
O14757,DB08781,2,Positive
P49674,DB06195,2,Positive
P07333,DB07167,2,Positive
P28222,DB00246,2,Positive
Q92781,DB00157,2,Positive
P04004,DB14533,2,Positive
P05787,DB09130,2,Positive
P14416,DB00502,2,Positive
P25100,DB06229,2,Positive
Q7Z4J2,DB03435,2,Positive
P35348,DB01267,2,Positive
Q6N063,DB00126,2,Positive
Q15596,DB07195,2,Positive
Q00535,DB04014,2,Positive
P29275,DB05936,2,Positive
P54289,DB00230,2,Positive
Q0VD83,DB09130,2,Positive
P11388,DB06362,2,Positive
Q01668,DB04920,2,Positive
P84077,DB02774,2,Positive
P48549,DB01159,2,Positive
P08620,DB00686,2,Positive
P25021,DB08806,2,Positive
P35368,DB09167,2,Positive
P37231,DB04689,2,Positive
P35348,DB01579,2,Positive
P55017,DB01325,2,Positive
P14867,DB00312,2,Positive
P03952,DB14487,2,Positive
P35368,DB00668,2,Positive
P07477,DB03976,2,Positive
P14060,DB14544,2,Positive
P12429,DB00591,2,Positive
Q9UGI6,DB01110,2,Positive
P35348,DB09204,2,Positive
P18505,DB11582,2,Positive
P47901,DB09059,2,Positive
P54750,DB09283,2,Positive
P07550,DB11278,2,Positive
O95180,DB01244,2,Positive
P11226,DB04426,2,Positive
P20309,DB00502,2,Positive
O60931,DB00138,2,Positive
P47870,DB00228,2,Positive
Q14524,DB00532,2,Positive
Q59HE2,DB00114,2,Positive
Q13936,DB09232,2,Positive
P05023,DB01430,2,Positive
P23415,DB00572,2,Positive
P20309,DB09194,2,Positive
Q14957,DB01174,2,Positive
Q7L3T8,DB00172,2,Positive
P35030,DB03127,2,Positive
Q02338,DB00157,2,Positive
P21917,DB14185,2,Positive
P41143,DB00321,2,Positive
Q99928,DB00306,2,Positive
P17538,DB08692,2,Positive
O60840,DB09238,2,Positive
P62508,DB02659,2,Positive
P48065,DB08848,2,Positive
P23786,DB01074,2,Positive
P14867,DB00466,2,Positive
P05230,DB01901,2,Positive
Q99928,DB00898,2,Positive
P00519,DB08583,2,Positive
Q07869,DB01132,2,Positive
P01848,DB02740,2,Positive
P30542,DB09061,2,Positive
Q13224,DB00312,2,Positive
P02794,DB14488,2,Positive
P07814,DB02684,2,Positive
Q9UN88,DB01205,2,Positive
Q59H18,DB12010,2,Positive
P08908,DB00866,2,Positive
P20248,DB08248,2,Positive
P08908,DB04946,2,Positive
P13569,DB01016,2,Positive
Q12809,DB00489,2,Positive
P13073,DB04464,2,Positive
P28472,DB00898,2,Positive
P02144,DB01710,2,Positive
P0C0L5,DB09130,2,Positive
P22748,DB00774,2,Positive
P14867,DB06579,2,Positive
P42262,DB03319,2,Positive
Q8N1C3,DB01708,2,Positive
O14958,DB14481,2,Positive
P14416,DB00568,2,Positive
P06312,DB02325,2,Positive
P28161,DB02458,2,Positive
P78536,DB07145,2,Positive
Q15788,DB06832,2,Positive
P16455,DB14487,2,Positive
P08254,DB03033,2,Positive
Q15428,DB09130,2,Positive
P25021,DB00927,2,Positive
P18405,DB09389,2,Positive
P35368,DB01151,2,Positive
P09619,DB09283,2,Positive
Q16445,DB01028,2,Positive
P13945,DB01288,2,Positive
P05091,DB00822,2,Positive
Q92847,DB12128,2,Positive
P35556,DB14481,2,Positive
Q02127,DB07977,2,Positive
P37231,DB09198,2,Positive
P14867,DB00555,2,Positive
Q9Y271,DB00549,2,Positive
P27816,DB01248,2,Positive
P21333,DB11638,2,Positive
P07900,DB09221,2,Positive
P41143,DB06738,2,Positive
Q9NY59,DB00144,2,Positive
P18848,DB00852,2,Positive
Q16850,DB01007,2,Positive
P08913,DB13345,2,Positive
P41145,DB00704,2,Positive
P18507,DB00818,2,Positive
P35368,DB00934,2,Positive
Q01668,DB09231,2,Positive
P01024,DB14487,2,Positive
Q96GD4,DB12010,2,Positive
O14757,DB07025,2,Positive
Q13219,DB12695,2,Positive
Q16539,DB07832,2,Positive
Q9UGN5,DB09074,2,Positive
P00491,DB02222,2,Positive
Q02880,DB00970,2,Positive
Q02641,DB00308,2,Positive
P35368,DB13025,2,Positive
O14949,DB07401,2,Positive
Q9UDW1,DB04799,2,Positive
P18089,DB00543,2,Positive
Q01959,DB00865,2,Positive
P08912,DB08897,2,Positive
P14867,DB01198,2,Positive
P22303,DB08996,2,Positive
P43681,DB00747,2,Positive
P28223,DB06512,2,Positive
P35367,DB09167,2,Positive
P00519,DB08901,2,Positive
Q9H4B7,DB06772,2,Positive
P35968,DB07333,2,Positive
P07477,DB02435,2,Positive
P00734,DB06911,2,Positive
P06276,DB08658,2,Positive
P25100,DB06262,2,Positive
O14757,DB07654,2,Positive
P16118,DB04137,2,Positive
P22303,DB14006,2,Positive
P18825,DB00484,2,Positive
P07477,DB04301,2,Positive
Q9UJM8,DB03884,2,Positive
A5X5Y0,DB11273,2,Positive
P10275,DB14583,2,Positive
P22607,DB12010,2,Positive
P11309,DB07151,2,Positive
Q9UHA3,DB07374,2,Positive
P28476,DB00690,2,Positive
P61925,DB07876,2,Positive
P43003,DB00142,2,Positive
Q13370,DB07954,2,Positive
P00156,DB07636,2,Positive
P28845,DB07049,2,Positive
Q8N159,DB00142,2,Positive
O75390,DB04230,2,Positive
Q7L5Y9,DB05389,2,Positive
P45984,DB07020,2,Positive
Q13002,DB00312,2,Positive
P62942,DB08520,2,Positive
A5X5Y0,DB00898,2,Positive
P02768,DB06713,2,Positive
O75306,DB00157,2,Positive
P31644,DB01496,2,Positive
P05230,DB03959,2,Positive
Q13093,DB00907,2,Negative
Q96GD4,DB08338,2,Negative
P14780,DB04860,2,Negative
O95190,DB03509,2,Negative
P20472,DB00761,2,Negative
P06239,DB04577,2,Negative
Q06323,DB08738,2,Negative
Q14103,DB03937,2,Negative
Q9BY32,DB08334,2,Negative
Q9UHQ9,DB12061,2,Negative
Q16798,DB03333,2,Negative
P15328,DB08605,2,Negative
P50607,DB03909,2,Negative
P08243,DB00455,2,Negative
P07900,DB02562,2,Negative
Q92843,DB00593,2,Negative
O00217,DB00898,2,Negative
Q06609,DB06702,2,Negative
O43519,DB01064,2,Negative
P30411,DB05232,2,Negative
P68133,DB05025,2,Negative
Q02809,DB06713,2,Negative
Q16654,DB02131,2,Negative
P14618,DB14530,2,Negative
Q6UWN8,DB01589,2,Negative
O60882,DB07916,2,Negative
Q8IVH8,DB01723,2,Negative
P07358,DB01407,2,Negative
O60942,DB07874,2,Negative
Q15596,DB07281,2,Negative
P20839,DB00458,2,Negative
P22891,DB07913,2,Negative
Q9NPJ3,DB05458,2,Negative
Q86UE8,DB03621,2,Negative
P0DM35,DB06403,2,Negative
Q92753,DB06931,2,Negative
Q9P2K8,DB09285,2,Negative
O75460,DB08450,2,Negative
Q02763,DB06321,2,Negative
O43739,DB02855,2,Negative
P22570,DB00497,2,Negative
P09601,DB15250,2,Negative
P34981,DB14061,2,Negative
Q969S8,DB01099,2,Negative
Q8NBN7,DB08222,2,Negative
P10828,DB01261,2,Negative
P01100,DB05869,2,Negative
Q9Y5S8,DB01199,2,Negative
P25786,DB02727,2,Negative
P02749,DB04217,2,Negative
P14780,DB03250,2,Negative
Q16568,DB01766,2,Negative
Q96AE4,DB02532,2,Negative
P31153,DB02402,2,Negative
O14949,DB03719,2,Negative
P07737,DB04485,2,Negative
P32119,DB08244,2,Negative
P00441,DB09330,2,Negative
P62917,DB04601,2,Negative
P17936,DB06605,2,Negative
Q16512,DB07681,2,Negative
P27487,DB01148,2,Negative
P05154,DB04794,2,Negative
P10600,DB01235,2,Negative
P35408,DB02919,2,Negative
O00222,DB04381,2,Negative
P19438,DB07614,2,Negative
P23416,DB02165,2,Negative
Q59FW3,DB06699,2,Negative
Q9NZD4,DB03182,2,Negative
Q9UHC9,DB07698,2,Negative
P61313,DB00540,2,Negative
P23945,DB00820,2,Negative
P23921,DB03504,2,Negative
P19835,DB01242,2,Negative
P43003,DB03956,2,Negative
Q07817,DB03565,2,Negative
P42357,DB03677,2,Negative
P20701,DB00131,2,Negative
O43674,DB12465,2,Negative
P18825,DB01944,2,Negative
P16442,DB01629,2,Negative
Q08188,DB06480,2,Negative
P15169,DB06190,2,Negative
Q6P3R8,DB02058,2,Negative
Q13630,DB05412,2,Negative
P30939,DB06772,2,Negative
O60658,DB06828,2,Negative
O95573,DB04356,2,Negative
P18825,DB01831,2,Negative
P06850,DB00495,2,Negative
Q16698,DB07171,2,Negative
P31323,DB01844,2,Negative
Q15139,DB01182,2,Negative
P04040,DB03587,2,Negative
Q9Y275,DB08553,2,Negative
P48047,DB07771,2,Negative
O60656,DB06243,2,Negative
Q14680,DB01782,2,Negative
P34969,DB01745,2,Negative
Q9ULA0,DB00185,2,Negative
P27816,DB01412,2,Negative
P54578,DB05541,2,Negative
P27169,DB02098,2,Negative
P62491,DB08596,2,Negative
P11597,DB01018,2,Negative
Q99527,DB09481,2,Negative
O43612,DB06963,2,Negative
P37059,DB04758,2,Negative
Q12965,DB03496,2,Negative
P35218,DB04664,2,Negative
Q59H18,DB09327,2,Negative
P31930,DB07720,2,Negative
P47869,DB00473,2,Negative
P07355,DB08499,2,Negative
P23083,DB01138,2,Negative
P21912,DB00605,2,Negative
Q16718,DB12865,2,Negative
P33981,DB01355,2,Negative
P42263,DB06677,2,Negative
O14521,DB08241,2,Negative
P04054,DB08001,2,Negative
Q9UM07,DB00612,2,Negative
Q01118,DB07494,2,Negative
P17544,DB03864,2,Negative
P05981,DB04540,2,Negative
P47989,DB06154,2,Negative
P28702,DB04195,2,Negative
Q04771,DB02895,2,Negative
P53667,DB01268,2,Negative
P36871,DB07733,2,Negative
O43424,DB06358,2,Negative
Q92772,DB05339,2,Negative
P11233,DB08435,2,Negative
P15382,DB04972,2,Negative
P45983,DB00952,2,Negative
Q08257,DB08687,2,Negative
P09429,DB01695,2,Negative
O75762,DB07785,2,Negative
P07949,DB02259,2,Negative
P11712,DB07265,2,Negative
Q9UL51,DB12129,2,Negative
Q9Y2I1,DB01215,2,Negative
Q16322,DB08164,2,Negative
P07919,DB08194,2,Negative
P15104,DB04655,2,Negative
P50914,DB11275,2,Negative
P53778,DB01212,2,Negative
P62136,DB00925,2,Negative
Q5T601,DB01357,2,Negative
P22694,DB04002,2,Negative
P02533,DB01325,2,Negative
Q13427,DB00847,2,Negative
Q13555,DB00435,2,Negative
P34096,DB02676,2,Negative
O94766,DB01852,2,Negative
P29218,DB08495,2,Negative
Q9Y678,DB00884,2,Negative
P08729,DB02069,2,Negative
O14746,DB03010,2,Negative
O00555,DB01586,2,Negative
P18089,DB00628,2,Negative
O95479,DB07197,2,Negative
P17948,DB00381,2,Negative
P78356,DB08362,2,Negative
Q8NFW8,DB00050,2,Negative
P11802,DB06263,2,Negative
Q8IXJ6,DB00388,2,Negative
P30626,DB00149,2,Negative
P23786,DB03940,2,Negative
P50391,DB04454,2,Negative
Q7KZI7,DB03539,2,Negative
O95342,DB07099,2,Negative
P28222,DB08230,2,Negative
O95382,DB14642,2,Negative
Q13285,DB01196,2,Negative
O15554,DB04824,2,Negative
Q9UHC9,DB02377,2,Negative
P00352,DB06933,2,Negative
P30559,DB00905,2,Negative
Q9Y230,DB04938,2,Negative
P48066,DB04817,2,Negative
P07437,DB02546,2,Negative
Q460N3,DB01260,2,Negative
P30825,DB09245,2,Negative
Q6N063,DB02115,2,Negative
O00341,DB00778,2,Negative
P03989,DB08678,2,Negative
P11309,DB01955,2,Negative
