UniProt ID,DrugBank ID,Fold,Type
P78334,DB11901,2,Positive
P54368,DB00129,2,Positive
P09884,DB00631,2,Positive
Q9NZD4,DB01592,2,Positive
P53779,DB02388,2,Positive
O00206,DB13615,2,Positive
Q02127,DB01097,2,Positive
P18505,DB01589,2,Positive
P08173,DB09089,2,Positive
O60494,DB00200,2,Positive
P20309,DB11181,2,Positive
P50416,DB01016,2,Positive
P02144,DB02379,2,Positive
P29474,DB02234,2,Positive
Q01668,DB01388,2,Positive
P08913,DB05492,2,Positive
P80404,DB01080,2,Positive
O60760,DB00162,2,Positive
P00374,DB07140,2,Positive
Q07343,DB01088,2,Positive
P19961,DB01870,2,Positive
P49354,DB08676,2,Positive
P49137,DB07728,2,Positive
P08581,DB12010,2,Positive
P07550,DB00715,2,Positive
P07477,DB01665,2,Positive
P07550,DB01291,2,Positive
P35372,DB01565,2,Positive
O14920,DB06521,2,Positive
P27487,DB06127,2,Positive
P31645,DB00408,2,Positive
P00915,DB08157,2,Positive
P56817,DB07284,2,Positive
P20248,DB08527,2,Positive
P23219,DB00991,2,Positive
P16442,DB07378,2,Positive
Q9NPA2,DB01039,2,Positive
P15121,DB02518,2,Positive
P20815,DB14011,2,Positive
P21912,DB00139,2,Positive
P14867,DB00349,2,Positive
P35348,DB00875,2,Positive
Q05586,DB00454,2,Positive
P00797,DB06899,2,Positive
Q15493,DB11348,2,Positive
P25100,DB00458,2,Positive
P09669,DB04464,2,Positive
P04271,DB00768,2,Positive
Q13126,DB00173,2,Positive
P08254,DB03368,2,Positive
P14920,DB03531,2,Positive
P08235,DB02901,2,Positive
P24385,DB01169,2,Positive
Q16539,DB07459,2,Positive
P08913,DB00268,2,Positive
P15692,DB03088,2,Positive
Q96PY6,DB12010,2,Positive
P28335,DB13025,2,Positive
P24941,DB07179,2,Positive
Q9UHW9,DB00761,2,Positive
Q15375,DB12010,2,Positive
P48736,DB06836,2,Positive
O00206,DB02767,2,Positive
P30968,DB00666,2,Positive
P00338,DB11638,2,Positive
P31644,DB01708,2,Positive
P31645,DB00289,2,Positive
P28223,DB11273,2,Positive
P08473,DB00886,2,Positive
Q9UBV8,DB11093,2,Positive
P41594,DB00659,2,Positive
P11217,DB04055,2,Positive
P29274,DB06213,2,Positive
Q9UK17,DB06217,2,Positive
P08172,DB01142,2,Positive
P42261,DB00142,2,Positive
P01584,DB00843,2,Positive
Q01959,DB01576,2,Positive
P07384,DB04653,2,Positive
Q04771,DB12010,2,Positive
Q99884,DB00172,2,Positive
Q9Y6L7,DB01989,2,Positive
P0DP23,DB13800,2,Positive
P48169,DB00628,2,Positive
P28222,DB01221,2,Positive
O14757,DB07228,2,Positive
P35557,DB07359,2,Positive
P48048,DB00350,2,Positive
Q9UE69,DB09207,2,Positive
P63098,DB11693,2,Positive
P35916,DB05932,2,Positive
P35348,DB00540,2,Positive
P01138,DB01407,2,Positive
O75636,DB01593,2,Positive
Q9BY41,DB14501,2,Positive
P35354,DB09213,2,Positive
Q92506,DB03461,2,Positive
P14416,DB12093,2,Positive
P08263,DB13014,2,Positive
P00558,DB03909,2,Positive
P07225,DB00464,2,Positive
Q01959,DB00852,2,Positive
P21964,DB08049,2,Positive
P23219,DB00749,2,Positive
P00492,DB01632,2,Positive
Q15788,DB07119,2,Positive
O60840,DB09229,2,Positive
P16234,DB12742,2,Positive
P24941,DB08142,2,Positive
P35348,DB06148,2,Positive
Q07869,DB00573,2,Positive
P08588,DB00397,2,Positive
P27487,DB03660,2,Positive
P47895,DB00157,2,Positive
P17612,DB07859,2,Positive
P28335,DB11273,2,Positive
P00492,DB01033,2,Positive
P28221,DB00953,2,Positive
P02671,DB01593,2,Positive
P18507,DB01205,2,Positive
P23219,DB03667,2,Positive
Q8N1C3,DB00690,2,Positive
Q96LZ3,DB11693,2,Positive
P02768,DB11359,2,Positive
P35348,DB00622,2,Positive
Q96RJ0,DB06714,2,Positive
P00519,DB08339,2,Positive
P20393,DB14014,2,Positive
P07477,DB01771,2,Positive
P48169,DB00842,2,Positive
O60513,DB00141,2,Positive
P35368,DB09229,2,Positive
P00491,DB03609,2,Positive
Q16853,DB04334,2,Positive
P14780,DB00143,2,Positive
P48169,DB00252,2,Positive
P18505,DB11901,2,Positive
P25100,DB09203,2,Positive
P68400,DB03127,2,Positive
P14416,DB00696,2,Positive
Q96PR1,DB06637,2,Positive
P42262,DB00306,2,Positive
P14416,DB00409,2,Positive
Q92847,DB13074,2,Positive
P11388,DB00773,2,Positive
O60733,DB01103,2,Positive
P00450,DB14487,2,Positive
P29474,DB03963,2,Positive
P62508,DB06884,2,Positive
O14757,DB07243,2,Positive
P11216,DB00114,2,Positive
P04626,DB11973,2,Positive
P61925,DB08150,2,Positive
P49286,DB06594,2,Positive
P30520,DB05540,2,Positive
Q8N1C3,DB00801,2,Positive
Q9Y2T6,DB14011,2,Positive
Q9Y697,DB00151,2,Positive
P05023,DB01092,2,Positive
O14958,DB11093,2,Positive
P08588,DB03566,2,Positive
Q8N1C3,DB09118,2,Positive
Q99928,DB01588,2,Positive
Q9UI33,DB00907,2,Positive
P07741,DB03506,2,Positive
P21728,DB01038,2,Positive
P00918,DB03294,2,Positive
P48147,DB08739,2,Positive
Q16873,DB00143,2,Positive
P30556,DB01349,2,Positive
P30085,DB03403,2,Positive
O00408,DB00201,2,Positive
P29218,DB01356,2,Positive
P55017,DB00436,2,Positive
P28221,DB00589,2,Positive
P35348,DB01224,2,Positive
O94956,DB05521,2,Positive
P54646,DB00945,2,Positive
P36888,DB12742,2,Positive
P28223,DB12141,2,Positive
P18089,DB11273,2,Positive
P07602,DB01966,2,Positive
P30872,DB13985,2,Positive
P06401,DB05253,2,Positive
P14324,DB07780,2,Positive
Q8TF76,DB04604,2,Positive
P07477,DB04791,2,Positive
P28472,DB11582,2,Positive
Q13002,DB02852,2,Positive
P28566,DB00363,2,Positive
P07477,DB04238,2,Positive
P07357,DB14487,2,Positive
P18505,DB00801,2,Positive
P25101,DB06677,2,Positive
P28335,DB01537,2,Positive
Q9UN88,DB01588,2,Positive
P07998,DB03900,2,Positive
P20309,DB00280,2,Positive
P31644,DB13872,2,Positive
O14791,DB14533,2,Positive
P11229,DB00340,2,Positive
Q13224,DB00874,2,Positive
Q92731,DB07119,2,Positive
P14416,DB00805,2,Positive
Q8IWT1,DB05541,2,Positive
P30153,DB06905,2,Positive
P08912,DB01151,2,Positive
O15399,DB01708,2,Positive
P35367,DB06678,2,Positive
P14618,DB02726,2,Positive
P11229,DB13581,2,Positive
P11388,DB01165,2,Positive
Q01959,DB00937,2,Positive
P04003,DB14487,2,Positive
P18825,DB08815,2,Positive
Q99928,DB00628,2,Positive
Q13936,DB06751,2,Positive
Q8TCU5,DB00949,2,Positive
P19793,DB00132,2,Positive
P35354,DB00963,2,Positive
Q969S8,DB05015,2,Positive
P41145,DB00555,2,Positive
P31644,DB00404,2,Positive
Q13698,DB01054,2,Positive
P35367,DB00405,2,Positive
Q16445,DB00371,2,Positive
P10275,DB06412,2,Positive
P05230,DB00686,2,Positive
P07477,DB04246,2,Positive
P04083,DB14539,2,Positive
P21728,DB01200,2,Positive
Q9Y2J8,DB00155,2,Positive
Q02750,DB05239,2,Positive
P03372,DB00890,2,Positive
Q14524,DB13269,2,Positive
Q14994,DB08604,2,Positive
Q00975,DB00381,2,Positive
Q08499,DB00651,2,Positive
P48169,DB00829,2,Positive
Q14432,DB01166,2,Positive
P18089,DB00697,2,Positive
P08588,DB00983,2,Positive
P27487,DB08382,2,Positive
P24941,DB03801,2,Positive
P18507,DB00628,2,Positive
P30874,DB15494,2,Positive
P22102,DB00642,2,Positive
P61925,DB03374,2,Positive
Q15822,DB01337,2,Positive
Q8IYT8,DB12010,2,Positive
P00492,DB00993,2,Positive
Q05586,DB00142,2,Positive
P06276,DB07940,2,Positive
P06276,DB00674,2,Positive
P30968,DB11979,2,Positive
P14679,DB11254,2,Positive
P49356,DB07227,2,Positive
Q96RR4,DB12010,2,Positive
Q9UBN1,DB00153,2,Positive
P18031,DB08003,2,Positive
P24941,DB02898,2,Positive
O43497,DB00909,2,Positive
P08684,DB11994,2,Positive
O43497,DB00421,2,Positive
Q8WWL2,DB08080,2,Positive
P08254,DB07986,2,Positive
Q71U36,DB01873,2,Positive
P07948,DB12010,2,Positive
P24298,DB00160,2,Positive
Q8N1C3,DB15489,2,Positive
Q99707,DB00116,2,Positive
Q9Y271,DB11858,2,Positive
P06276,DB11397,2,Positive
O75460,DB12010,2,Positive
P31040,DB00139,2,Positive
Q07869,DB08231,2,Positive
P08100,DB04450,2,Positive
P07550,DB00334,2,Positive
Q9P2W7,DB03435,2,Positive
P00918,DB01325,2,Positive
P48169,DB01437,2,Positive
Q92731,DB00481,2,Positive
P27338,DB06654,2,Positive
P13945,DB01365,2,Positive
P00734,DB06845,2,Positive
P10415,DB12191,2,Positive
Q96DP5,DB00116,2,Positive
P35372,DB01444,2,Positive
Q6NSD4,DB00143,2,Positive
P78334,DB00628,2,Positive
P35367,DB04905,2,Positive
P04731,DB12965,2,Positive
P04818,DB00322,2,Positive
Q99928,DB01215,2,Positive
P00742,DB07872,2,Positive
P14867,DB09118,2,Positive
P81605,DB01593,2,Positive
P14927,DB08690,2,Positive
P84077,DB08231,2,Positive
Q9NY72,DB00243,2,Positive
P36888,DB08901,2,Positive
P52597,DB12695,2,Positive
P06401,DB11619,2,Positive
P14867,DB00818,2,Positive
Q14524,DB00379,2,Positive
Q16775,DB00143,2,Positive
P42262,DB04982,2,Positive
P30968,DB00050,2,Positive
P29474,DB03144,2,Positive
Q9Y5N1,DB11642,2,Positive
P00813,DB02472,2,Positive
P23219,DB01435,2,Positive
P48169,DB00794,2,Positive
Q07699,DB00243,2,Positive
O43526,DB00939,2,Positive
P42684,DB07664,2,Positive
P38606,DB01133,2,Positive
Q16850,DB05667,2,Positive
Q15759,DB08896,2,Positive
P03372,DB06898,2,Positive
Q99928,DB00794,2,Positive
Q9P0X4,DB04841,2,Positive
P02753,DB00755,2,Positive
P35354,DB01014,2,Positive
Q9HAZ1,DB12010,2,Positive
P06746,DB00987,2,Positive
Q12797,DB00139,2,Positive
P36544,DB01351,2,Positive
P03372,DB01708,2,Positive
Q16698,DB03461,2,Positive
P04278,DB04216,2,Positive
Q8TCT1,DB14006,2,Positive
Q07869,DB03796,2,Positive
P34903,DB00628,2,Positive
P14625,DB09130,2,Positive
P31930,DB08330,2,Positive
P07477,DB04391,2,Positive
Q12882,DB03147,2,Positive
Q03426,DB04695,2,Positive
P28472,DB01567,2,Positive
P24046,DB00466,2,Positive
P48169,DB00683,2,Positive
P35372,DB14011,2,Positive
P08100,DB01159,2,Positive
P49247,DB01756,2,Positive
P19652,DB00280,2,Positive
P08172,DB01337,2,Positive
P35869,DB04216,2,Positive
P28472,DB01107,2,Positive
P49286,DB01065,2,Positive
P12821,DB03740,2,Positive
P03372,DB07678,2,Positive
P28472,DB00818,2,Positive
P49902,DB00171,2,Positive
Q6NVY1,DB04216,2,Positive
P00533,DB11737,2,Positive
P35228,DB01234,2,Positive
P50406,DB00321,2,Positive
P35368,DB00388,2,Positive
P34903,DB01589,2,Positive
P31645,DB09225,2,Positive
P08913,DB00397,2,Positive
P42262,DB01496,2,Positive
Q13639,DB05542,2,Positive
Q9BVJ7,DB04214,2,Positive
Q9UKQ2,DB03880,2,Positive
P24941,DB07688,2,Positive
P30536,DB00186,2,Positive
P62837,DB02418,2,Positive
Q7Z406,DB07469,2,Positive
P23219,DB00328,2,Positive
P35579,DB11638,2,Positive
P06213,DB12267,2,Positive
Q01959,DB00476,2,Positive
P08913,DB00408,2,Positive
P06401,DB08906,2,Positive
P24941,DB08182,2,Positive
O00204,DB01812,2,Positive
O43708,DB08809,2,Positive
P23219,DB03753,2,Positive
P42262,DB01352,2,Positive
O60218,DB03461,2,Positive
P00519,DB08896,2,Positive
Q99250,DB09085,2,Positive
O95180,DB01054,2,Positive
P14867,DB00659,2,Positive
O00204,DB02789,2,Positive
P18507,DB01589,2,Positive
Q13393,DB00122,2,Positive
Q92806,DB00898,2,Positive
P11309,DB08166,2,Positive
P35527,DB14533,2,Positive
P35968,DB08896,2,Positive
Q04609,DB00142,2,Positive
P00918,DB02986,2,Positive
P29474,DB03910,2,Positive
P03372,DB00294,2,Positive
P18089,DB05492,2,Positive
P00749,DB08697,2,Positive
P29218,DB03542,2,Positive
P0CG22,DB07765,2,Positive
P05412,DB00570,2,Positive
P47989,DB03147,2,Positive
Q15120,DB03758,2,Positive
P28222,DB00571,2,Positive
P68133,DB02621,2,Positive
P15121,DB08000,2,Positive
Q14524,DB00243,2,Positive
Q15788,DB06927,2,Positive
Q8IZS8,DB00421,2,Positive
Q9NR96,DB01611,2,Positive
P05186,DB09338,2,Positive
O14764,DB00404,2,Positive
P28476,DB00897,2,Positive
Q9UM01,DB13146,2,Positive
P07947,DB01254,2,Positive
P15085,DB08762,2,Positive
P21917,DB00734,2,Positive
P00505,DB00142,2,Positive
P05023,DB00774,2,Positive
Q00653,DB00843,2,Positive
Q14957,DB01238,2,Positive
P35368,DB00679,2,Positive
P35348,DB00797,2,Positive
P07225,DB09332,2,Positive
P03372,DB08320,2,Positive
P48169,DB00543,2,Positive
O94903,DB00172,2,Positive
P22748,DB00232,2,Positive
P00734,DB03847,2,Positive
P23083,DB08294,2,Positive
Q14524,DB00273,2,Positive
P33981,DB15498,2,Positive
P11229,DB00572,2,Positive
Q9UIC8,DB00149,2,Positive
Q99928,DB01558,2,Positive
P11388,DB00467,2,Positive
P0DMS8,DB05511,2,Positive
P17612,DB07855,2,Positive
P07900,DB06070,2,Positive
P18505,DB00402,2,Positive
P28223,DB04946,2,Positive
P00734,DB07508,2,Positive
Q6W5P4,DB01159,2,Positive
Q05329,DB00142,2,Positive
P21802,DB02491,2,Positive
Q16850,DB07705,2,Positive
Q12809,DB00604,2,Positive
Q8TDU6,DB02659,2,Positive
Q14524,DB01056,2,Positive
P31152,DB12010,2,Positive
P17612,DB08114,2,Positive
P02649,DB01593,2,Positive
Q9Y5Y4,DB02056,2,Positive
P02144,DB11588,2,Positive
P08588,DB00726,2,Positive
P11388,DB06421,2,Positive
P14867,DB00231,2,Positive
P27487,DB06880,2,Positive
Q02818,DB14481,2,Positive
P61313,DB02494,2,Positive
O14976,DB12010,2,Positive
P23141,DB01183,2,Positive
Q13547,DB01593,2,Positive
P50579,DB02893,2,Positive
P24941,DB07024,2,Positive
Q02127,DB04281,2,Positive
P08238,DB06070,2,Positive
P11217,DB07949,2,Positive
O14764,DB00292,2,Positive
P19622,DB03309,2,Positive
P00751,DB01593,2,Positive
P18089,DB00408,2,Positive
P18089,DB01403,2,Positive
Q9UGN5,DB11760,2,Positive
O43272,DB00172,2,Positive
P03372,DB11478,2,Positive
P01768,DB08396,2,Positive
P51857,DB07557,2,Positive
Q08289,DB00622,2,Positive
P34897,DB00145,2,Positive
Q99835,DB06786,2,Positive
P47869,DB01544,2,Positive
Q99527,DB00783,2,Positive
P08709,DB04758,2,Positive
P30153,DB02506,2,Positive
P78334,DB00794,2,Positive
P03372,DB07567,2,Positive
P23141,DB01452,2,Positive
P29074,DB00630,2,Positive
Q07343,DB09283,2,Positive
P47869,DB01437,2,Positive
P28222,DB09304,2,Positive
P00374,DB08642,2,Positive
P47869,DB05087,2,Positive
P00797,DB00212,2,Positive
O96000,DB00157,2,Positive
P60174,DB04326,2,Positive
Q02641,DB09089,2,Positive
P09619,DB08896,2,Positive
P42684,DB12010,2,Positive
P15121,DB02994,2,Positive
P08908,DB00363,2,Positive
P12821,DB00492,2,Positive
P03372,DB00304,2,Positive
P18825,DB04846,2,Positive
Q9UIK4,DB12010,2,Positive
P01375,DB01296,2,Positive
P05164,DB04821,2,Positive
P47869,DB01028,2,Positive
P28223,DB06216,2,Positive
P49862,DB08038,2,Positive
Q9HBK9,DB00118,2,Positive
P18825,DB01403,2,Positive
P43681,DB01351,2,Positive
Q96RI1,DB02659,2,Positive
P18505,DB01215,2,Positive
Q15822,DB00416,2,Positive
P25100,DB01224,2,Positive
Q14914,DB03461,2,Positive
P63316,DB03944,2,Positive
P11309,DB07524,2,Positive
P80297,DB12965,2,Positive
P14867,DB01956,2,Positive
P08173,DB11235,2,Positive
P09917,DB01892,2,Positive
P00734,DB03865,2,Positive
P37023,DB00171,2,Positive
O60779,DB00152,2,Positive
P28482,DB07905,2,Positive
P01834,DB04688,2,Positive
P08588,DB00264,2,Positive
P01859,DB08510,2,Positive
P07900,DB06956,2,Positive
P35913,DB00201,2,Positive
P14867,DB00543,2,Positive
P02144,DB04050,2,Positive
P21817,DB04786,2,Positive
P47870,DB00186,2,Positive
P51681,DB05501,2,Positive
P08908,DB06153,2,Positive
Q9Y6M9,DB00157,2,Positive
P30939,DB11732,2,Positive
P30874,DB13985,2,Positive
P00156,DB08453,2,Positive
P00450,DB14533,2,Positive
O00408,DB08811,2,Positive
P41143,DB01238,2,Positive
P00441,DB09061,2,Positive
P00739,DB14487,2,Positive
P27487,DB07271,2,Positive
Q92731,DB13954,2,Positive
P00734,DB06878,2,Positive
P08172,DB12278,2,Positive
P03372,DB07712,2,Positive
P14416,DB06148,2,Positive
A1L3X4,DB12965,2,Positive
P00338,DB09118,2,Positive
P02585,DB01373,2,Positive
Q04828,DB00157,2,Positive
P15692,DB05434,2,Positive
P28472,DB01043,2,Positive
P08912,DB01403,2,Positive
P35367,DB00792,2,Positive
P34903,DB00543,2,Positive
Q05586,DB00659,2,Positive
P08913,DB01151,2,Positive
Q00535,DB02116,2,Positive
Q16445,DB01236,2,Positive
Q8IWU9,DB12095,2,Positive
Q16706,DB02492,2,Positive
Q05586,DB11823,2,Positive
Q15910,DB12887,2,Positive
P22303,DB02404,2,Positive
Q07817,DB07108,2,Positive
Q16795,DB00157,2,Positive
P35968,DB12147,2,Positive
P14867,DB00837,2,Positive
P60174,DB03135,2,Positive
P49356,DB07216,2,Positive
P35030,DB04369,2,Positive
P08172,DB00246,2,Positive
P14618,DB11638,2,Positive
P21728,DB13345,2,Positive
P35372,DB01221,2,Positive
P14555,DB03017,2,Positive
O00764,DB04770,2,Positive
Q9Y5S1,DB09061,2,Positive
P21918,DB01200,2,Positive
P05546,DB01593,2,Positive
P15121,DB02101,2,Positive
Q9HBA0,DB14011,2,Positive
Q96L21,DB08437,2,Positive
P47869,DB01189,2,Positive
P31751,DB07812,2,Positive
P14555,DB03121,2,Positive
P54577,DB00135,2,Positive
P02787,DB14489,2,Positive
Q99928,DB01068,2,Positive
P11511,DB00990,2,Positive
Q9NWZ3,DB08590,2,Positive
P20309,DB01036,2,Positive
P17612,DB07854,2,Positive
P10768,DB00143,2,Positive
Q08499,DB06246,2,Positive
O15382,DB02142,2,Positive
P07550,DB08808,2,Positive
Q8NER1,DB14050,2,Positive
Q13936,DB01388,2,Positive
P14616,DB12010,2,Positive
P56282,DB00242,2,Positive
Q9HBH1,DB04310,2,Positive
P28223,DB00540,2,Positive
P54760,DB11973,2,Positive
Q14353,DB01752,2,Positive
P80404,DB01699,2,Positive
P08588,DB01238,2,Positive
P28472,DB00794,2,Positive
P14555,DB03471,2,Positive
Q9UN88,DB00842,2,Positive
P48169,DB01354,2,Positive
Q9UKV0,DB00313,2,Positive
P07477,DB04654,2,Positive
P14625,DB02935,2,Positive
P49841,DB07859,2,Positive
Q9UBT6,DB07435,2,Positive
P43681,DB00184,2,Positive
Q13936,DB00622,2,Positive
P03372,DB01593,2,Positive
P35367,DB09555,2,Positive
Q16539,DB08097,2,Positive
P31213,DB01216,2,Positive
P22792,DB12271,2,Positive
P04350,DB01873,2,Positive
P35348,DB00243,2,Positive
P11309,DB02656,2,Positive
P42768,DB01731,2,Positive
P11142,DB11638,2,Positive
Q15822,DB01199,2,Positive
Q05586,DB01043,2,Positive
P55210,DB03384,2,Positive
P28223,DB09304,2,Positive
Q96FI4,DB03754,2,Positive
P31644,DB00849,2,Positive
Q05586,DB01173,2,Positive
P08912,DB01409,2,Positive
P46098,DB01199,2,Positive
P29218,DB14509,2,Positive
P17213,DB04178,2,Positive
O60674,DB07161,2,Positive
P27338,DB01168,2,Positive
P35372,DB00454,2,Positive
Q08289,DB00273,2,Positive
P18505,DB00829,2,Positive
Q15722,DB09285,2,Positive
P08172,DB01338,2,Positive
P20248,DB02407,2,Positive
P29274,DB04853,2,Positive
Q02763,DB08901,2,Positive
P69905,DB06154,2,Positive
P01593,DB04147,2,Positive
P07108,DB01992,2,Positive
Q9NR19,DB00171,2,Positive
P08913,DB00433,2,Positive
P35908,DB14487,2,Positive
P51178,DB03956,2,Positive
O75469,DB14002,2,Positive
P09917,DB00711,2,Positive
P31644,DB00599,2,Positive
Q15822,DB01226,2,Positive
P22303,DB01245,2,Positive
P27815,DB00651,2,Positive
P12931,DB02175,2,Positive
Q09013,DB01946,2,Positive
Q9UBN1,DB11148,2,Positive
P13631,DB00459,2,Positive
P43235,DB03405,2,Positive
P00491,DB04757,2,Positive
P40238,DB13125,2,Positive
Q13002,DB00418,2,Positive
P30542,DB01303,2,Positive
Q9UKQ2,DB03088,2,Positive
P19652,DB00281,2,Positive
P08588,DB01359,2,Positive
P55017,DB00999,2,Positive
P08912,DB14185,2,Positive
P16083,DB01087,2,Positive
P01584,DB05767,2,Positive
P16442,DB03435,2,Positive
Q9Y5Y4,DB04828,2,Positive
Q13224,DB00142,2,Positive
P35368,DB06144,2,Positive
P30536,DB01587,2,Positive
P18505,DB01043,2,Positive
Q5JTZ9,DB00160,2,Positive
P04629,DB00321,2,Positive
P29475,DB03449,2,Positive
P08173,DB00715,2,Positive
Q14534,DB00735,2,Positive
P15428,DB00157,2,Positive
P35372,DB09209,2,Positive
P23975,DB01364,2,Positive
P04271,DB07004,2,Positive
O00591,DB00231,2,Positive
P29474,DB02979,2,Positive
P20339,DB02467,2,Positive
O14965,DB12010,2,Positive
P43681,DB00981,2,Positive
P29274,DB00824,2,Positive
P98194,DB00228,2,Positive
P07900,DB08786,2,Positive
Q01959,DB00830,2,Positive
P04818,DB01101,2,Positive
P00491,DB02230,2,Positive
P08172,DB01238,2,Positive
P06746,DB03222,2,Positive
P35368,DB00622,2,Positive
Q08289,DB09089,2,Positive
P28566,DB00334,2,Positive
O75469,DB04216,2,Positive
P35968,DB06626,2,Positive
P04792,DB11638,2,Positive
P47870,DB01215,2,Positive
P07477,DB02269,2,Positive
P20309,DB00986,2,Positive
O43497,DB01388,2,Positive
O15403,DB00119,2,Positive
P42336,DB00171,2,Positive
O14717,DB09462,2,Positive
P08254,DB02697,2,Positive
P15531,DB02181,2,Positive
P00734,DB06942,2,Positive
P19320,DB05399,2,Positive
P22303,DB04114,2,Positive
Q9H3S4,DB00152,2,Positive
P47712,DB01103,2,Positive
P00915,DB09460,2,Positive
P01375,DB09221,2,Positive
P11217,DB02843,2,Positive
P20813,DB08369,2,Positive
O75311,DB01956,2,Positive
P10828,DB03788,2,Positive
P04818,DB08479,2,Positive
P35368,DB09194,2,Positive
P14060,DB00157,2,Positive
P00918,DB07048,2,Positive
Q13362,DB06905,2,Positive
P17612,DB07947,2,Positive
P35556,DB11348,2,Positive
P78334,DB00402,2,Positive
Q09470,DB08837,2,Positive
P47869,DB00753,2,Positive
Q9NXE4,DB00144,2,Positive
O14764,DB01589,2,Positive
P08574,DB07636,2,Positive
P01137,DB01162,2,Positive
O43739,DB03344,2,Positive
P25021,DB00972,2,Positive
P28223,DB12555,2,Positive
P35869,DB00499,2,Positive
Q13423,DB03461,2,Positive
Q9Y6F1,DB12332,2,Positive
P28223,DB01224,2,Positive
P00533,DB05294,2,Positive
P15291,DB03814,2,Positive
P48443,DB01393,2,Positive
O75469,DB01138,2,Positive
P00734,DB00278,2,Positive
P08172,DB00202,2,Positive
P09917,DB00179,2,Positive
P08779,DB14487,2,Positive
P13945,DB01102,2,Positive
P14923,DB14487,2,Positive
P11217,DB07792,2,Positive
O00591,DB01205,2,Positive
P31930,DB04799,2,Positive
Q02763,DB00415,2,Positive
P35527,DB09130,2,Positive
P35228,DB02044,2,Positive
P48169,DB00849,2,Positive
P00918,DB02069,2,Positive
P11229,DB04843,2,Positive
P03372,DB04824,2,Positive
P15121,DB08772,2,Positive
Q00653,DB01296,2,Positive
Q07343,DB03807,2,Positive
P08709,DB00170,2,Positive
P07900,DB00716,2,Positive
P36955,DB09130,2,Positive
P27986,DB08059,2,Positive
P63208,DB07950,2,Positive
P21917,DB00988,2,Positive
P08183,DB00813,2,Positive
Q9UKM7,DB02422,2,Positive
Q02809,DB00139,2,Positive
P00390,DB09061,2,Positive
P20309,DB00424,2,Positive
P00734,DB07897,2,Positive
Q693P7,DB01221,2,Positive
O75879,DB00142,2,Positive
P04150,DB00620,2,Positive
Q9Y6K9,DB04998,2,Positive
P08173,DB06702,2,Positive
P18507,DB01544,2,Positive
Q13231,DB04404,2,Positive
P04150,DB09091,2,Positive
Q99928,DB01594,2,Positive
P30405,DB08168,2,Positive
P20309,DB09089,2,Positive
P35372,DB01439,2,Positive
P40925,DB03461,2,Positive
P08235,DB04652,2,Positive
Q96I59,DB00174,2,Positive
P35367,DB04946,2,Positive
P06239,DB07146,2,Positive
Q00975,DB09231,2,Positive
P35968,DB06595,2,Positive
Q15822,DB08960,2,Positive
P98194,DB01189,2,Positive
P56817,DB07736,2,Positive
P06276,DB00382,2,Positive
O94788,DB00157,2,Positive
P01599,DB01593,2,Positive
P00734,DB01123,2,Positive
Q8WX39,DB03711,2,Positive
P23975,DB09167,2,Positive
P47869,DB00603,2,Positive
P23975,DB00321,2,Positive
P08172,DB09167,2,Positive
Q16706,DB08321,2,Positive
P29474,DB03332,2,Positive
Q16539,DB02873,2,Positive
Q07020,DB11638,2,Positive
P14867,DB00801,2,Positive
P05981,DB03643,2,Positive
P29475,DB08018,2,Positive
P24298,DB00142,2,Positive
P27338,DB03894,2,Positive
P22748,DB00436,2,Positive
Q9UNI1,DB03925,2,Positive
P04075,DB02512,2,Positive
Q00975,DB09232,2,Positive
P18089,DB00292,2,Positive
P35080,DB02580,2,Positive
Q8IWT1,DB13269,2,Positive
P21964,DB04820,2,Positive
P20645,DB02755,2,Positive
P08574,DB08330,2,Positive
P22748,DB00606,2,Positive
Q9NY46,DB09342,2,Positive
P09467,DB04493,2,Positive
P37231,DB06533,2,Positive
P35348,DB01142,2,Positive
P08173,DB00420,2,Positive
O95263,DB09283,2,Positive
P30043,DB02073,2,Positive
P21291,DB11638,2,Positive
P29466,DB05408,2,Positive
P39086,DB00273,2,Positive
P02787,DB14490,2,Positive
P52788,DB00127,2,Positive
P35348,DB01151,2,Positive
Q14957,DB00289,2,Positive
P05089,DB04197,2,Positive
Q9UQD0,DB00776,2,Positive
P25100,DB00908,2,Positive
P35348,DB00363,2,Positive
Q9UDW1,DB07778,2,Positive
Q13224,DB00659,2,Positive
P08253,DB04866,2,Positive
P46098,DB09061,2,Positive
P21917,DB06477,2,Positive
Q99928,DB00252,2,Positive
A8MPY1,DB01559,2,Positive
P05451,DB04522,2,Positive
P08913,DB00800,2,Positive
P12821,DB01340,2,Positive
P00390,DB03867,2,Positive
Q16445,DB01558,2,Positive
P16233,DB02451,2,Positive
P00747,DB09130,2,Positive
P10398,DB00171,2,Positive
P05067,DB09151,2,Positive
Q96KS0,DB04847,2,Positive
P08238,DB05134,2,Positive
P01133,DB04454,2,Positive
Q9Y2T6,DB11755,2,Positive
P18825,DB00433,2,Positive
P18825,DB01136,2,Positive
P08912,DB09167,2,Positive
Q10588,DB02701,2,Positive
P15559,DB00266,2,Positive
P48163,DB03461,2,Positive
Q9Y3R4,DB03991,2,Positive
P53805,DB00975,2,Positive
O14939,DB00122,2,Positive
Q7Z2H8,DB00160,2,Positive
P08912,DB00715,2,Positive
Q8NG66,DB08912,2,Positive
